x_in,y_in
2.788402,-3.458160
2.790033,-3.454710
2.791658,-3.451266
2.793278,-3.447828
2.794893,-3.444394
2.796502,-3.440967
2.798107,-3.437544
2.799706,-3.434128
2.801301,-3.430717
2.802891,-3.427312
2.804477,-3.423912
2.806058,-3.420519
2.807635,-3.417131
2.809208,-3.413750
2.810776,-3.410374
2.812341,-3.407005
2.813902,-3.403642
2.815460,-3.400285
2.817014,-3.396935
2.818565,-3.393590
2.820112,-3.390253
2.821657,-3.386921
2.823198,-3.383597
2.824737,-3.380279
2.826273,-3.376967
2.827806,-3.373662
2.829337,-3.370364
2.830865,-3.367073
2.832391,-3.363789
2.833916,-3.360512
2.835438,-3.357242
2.836958,-3.353979
2.838477,-3.350723
2.839994,-3.347474
2.841510,-3.344233
2.843024,-3.340999
2.844537,-3.337772
2.846049,-3.334553
2.847560,-3.331341
2.849071,-3.328137
2.850580,-3.324940
2.852089,-3.321751
2.853598,-3.318570
2.855106,-3.315396
2.856614,-3.312230
2.858122,-3.309072
2.859630,-3.305922
2.861138,-3.302780
2.862646,-3.299645
2.864155,-3.296519
2.865664,-3.293401
2.867174,-3.290291
2.868685,-3.287189
2.870197,-3.284095
2.871709,-3.281009
2.873223,-3.277932
2.874738,-3.274863
2.876255,-3.271802
2.877773,-3.268749
2.879292,-3.265705
2.880813,-3.262669
2.882336,-3.259642
2.883861,-3.256623
2.885389,-3.253612
2.886918,-3.250611
2.888450,-3.247617
2.889984,-3.244632
2.891520,-3.241656
2.893060,-3.238688
2.894602,-3.235729
2.896147,-3.232778
2.897695,-3.229837
2.899246,-3.226903
2.900800,-3.223979
2.902358,-3.221063
2.903919,-3.218156
2.905484,-3.215257
2.907052,-3.212367
2.908624,-3.209486
2.910201,-3.206613
2.911781,-3.203750
2.913365,-3.200895
2.914954,-3.198048
2.916546,-3.195211
2.918144,-3.192382
2.919746,-3.189561
2.921352,-3.186750
2.922963,-3.183947
2.924579,-3.181153
2.926200,-3.178367
2.927826,-3.175590
2.929456,-3.172821
2.931092,-3.170061
2.932732,-3.167310
2.934377,-3.164567
2.936028,-3.161832
2.937684,-3.159106
2.939344,-3.156388
2.941010,-3.153679
2.942682,-3.150978
2.944358,-3.148285
2.946040,-3.145600
2.947727,-3.142923
2.949420,-3.140255
2.951118,-3.137595
2.952821,-3.134942
2.954530,-3.132298
2.956245,-3.129662
2.957965,-3.127034
2.959691,-3.124413
2.961423,-3.121800
2.963160,-3.119196
2.964903,-3.116598
2.966652,-3.114009
2.968407,-3.111427
2.970168,-3.108853
2.971934,-3.106287
2.973707,-3.103727
2.975485,-3.101176
2.977270,-3.098631
2.979060,-3.096095
2.980857,-3.093565
2.982660,-3.091043
2.984469,-3.088527
2.986284,-3.086019
2.988105,-3.083518
2.989933,-3.081024
2.991767,-3.078537
2.993607,-3.076057
2.995454,-3.073584
2.997307,-3.071117
2.999166,-3.068658
3.001032,-3.066205
3.002904,-3.063758
3.004783,-3.061318
3.006668,-3.058885
3.008560,-3.056458
3.010459,-3.054038
3.012364,-3.051623
3.014275,-3.049215
3.016194,-3.046814
3.018119,-3.044418
3.020051,-3.042029
3.021989,-3.039645
3.023934,-3.037267
3.025886,-3.034896
3.027845,-3.032530
3.029811,-3.030169
3.031783,-3.027815
3.033763,-3.025466
3.035749,-3.023123
3.037742,-3.020785
3.039742,-3.018453
3.041749,-3.016126
3.043764,-3.013804
3.045785,-3.011487
3.047813,-3.009176
3.049848,-3.006870
3.051890,-3.004568
3.053939,-3.002272
3.055995,-2.999981
3.058058,-2.997694
3.060129,-2.995412
3.062206,-2.993135
3.064291,-2.990863
3.066383,-2.988595
3.068482,-2.986331
3.070588,-2.984072
3.072701,-2.981817
3.074822,-2.979567
3.076949,-2.977320
3.079084,-2.975078
3.081226,-2.972840
3.083376,-2.970606
3.085532,-2.968376
3.087696,-2.966150
3.089867,-2.963927
3.092045,-2.961709
3.094231,-2.959494
3.096424,-2.957282
3.098624,-2.955074
3.100832,-2.952870
3.103046,-2.950668
3.105269,-2.948471
3.107498,-2.946276
3.109735,-2.944085
3.111979,-2.941896
3.114230,-2.939711
3.116488,-2.937529
3.118754,-2.935349
3.121028,-2.933173
3.123308,-2.930999
3.125596,-2.928828
3.127891,-2.926659
3.130194,-2.924493
3.132504,-2.922330
3.134821,-2.920168
3.137145,-2.918010
3.139477,-2.915853
3.141816,-2.913699
3.144163,-2.911547
3.146516,-2.909397
3.148877,-2.907249
3.151246,-2.905103
3.153621,-2.902959
3.156004,-2.900817
3.158394,-2.898676
3.160792,-2.896537
3.163196,-2.894400
3.165608,-2.892264
3.168028,-2.890130
3.170454,-2.887997
3.172888,-2.885866
3.175329,-2.883735
3.177777,-2.881606
3.180232,-2.879479
3.182695,-2.877352
3.185164,-2.875226
3.187641,-2.873101
3.190125,-2.870978
3.192617,-2.868855
3.195115,-2.866732
3.197621,-2.864611
3.200133,-2.862490
3.202653,-2.860370
3.205180,-2.858250
3.207714,-2.856131
3.210255,-2.854012
3.212803,-2.851893
3.215358,-2.849775
3.217920,-2.847657
3.220489,-2.845539
3.223066,-2.843421
3.225649,-2.841304
3.228239,-2.839186
3.230836,-2.837068
3.233440,-2.834950
3.236051,-2.832832
3.238669,-2.830713
3.241293,-2.828594
3.243925,-2.826475
3.246564,-2.824356
3.249209,-2.822235
3.251861,-2.820115
3.254520,-2.817993
3.257185,-2.815872
3.259858,-2.813749
3.262537,-2.811625
3.265223,-2.809501
3.267915,-2.807376
3.270615,-2.805250
3.273320,-2.803123
3.276033,-2.800995
3.278752,-2.798865
3.281478,-2.796735
3.284210,-2.794603
3.286949,-2.792471
3.289694,-2.790336
3.292446,-2.788201
3.295205,-2.786064
3.297969,-2.783925
3.300741,-2.781785
3.303518,-2.779644
3.306302,-2.777501
3.309093,-2.775356
3.311889,-2.773209
3.314692,-2.771061
3.317502,-2.768910
3.320317,-2.766758
3.323139,-2.764604
3.325967,-2.762448
3.328801,-2.760290
3.331642,-2.758130
3.334488,-2.755968
3.337341,-2.753804
3.340200,-2.751637
3.343065,-2.749468
3.345936,-2.747297
3.348812,-2.745124
3.351695,-2.742948
3.354584,-2.740769
3.357479,-2.738589
3.360379,-2.736405
3.363286,-2.734219
3.366198,-2.732031
3.369116,-2.729840
3.372040,-2.727646
3.374970,-2.725449
3.377905,-2.723250
3.380846,-2.721047
3.383793,-2.718842
3.386746,-2.716634
3.389704,-2.714423
3.392667,-2.712209
3.395637,-2.709992
3.398611,-2.707772
3.401592,-2.705549
3.404577,-2.703323
3.407568,-2.701093
3.410565,-2.698860
3.413567,-2.696624
3.416574,-2.694385
3.419587,-2.692142
3.422605,-2.689896
3.425628,-2.687647
3.428656,-2.685394
3.431690,-2.683137
3.434729,-2.680877
3.437773,-2.678614
3.440822,-2.676347
3.443876,-2.674076
3.446935,-2.671801
3.449999,-2.669523
3.453068,-2.667241
3.456142,-2.664956
3.459221,-2.662666
3.462305,-2.660373
3.465394,-2.658076
3.468487,-2.655775
3.471586,-2.653470
3.474689,-2.651161
3.477797,-2.648848
3.480909,-2.646531
3.484026,-2.644211
3.487148,-2.641885
3.490275,-2.639556
3.493406,-2.637223
3.496541,-2.634886
3.499681,-2.632544
3.502826,-2.630198
3.505975,-2.627848
3.509128,-2.625494
3.512286,-2.623135
3.515448,-2.620772
3.518614,-2.618405
3.521785,-2.616033
3.524960,-2.613657
3.528139,-2.611276
3.531322,-2.608891
3.534510,-2.606501
3.537701,-2.604107
3.540897,-2.601708
3.544096,-2.599305
3.547300,-2.596897
3.550508,-2.594485
3.553719,-2.592068
3.556935,-2.589646
3.560154,-2.587220
3.563377,-2.584789
3.566604,-2.582353
3.569835,-2.579913
3.573070,-2.577467
3.576308,-2.575017
3.579550,-2.572563
3.582795,-2.570103
3.586045,-2.567639
3.589298,-2.565170
3.592554,-2.562696
3.595814,-2.560217
3.599078,-2.557734
3.602345,-2.555246
3.605615,-2.552754
3.608889,-2.550256
3.612167,-2.547754
3.615448,-2.545247
3.618732,-2.542736
3.622020,-2.540220
3.625311,-2.537699
3.628606,-2.535174
3.631904,-2.532644
3.635205,-2.530109
3.638509,-2.527570
3.641817,-2.525026
3.645128,-2.522477
3.648442,-2.519924
3.651759,-2.517366
3.655079,-2.514804
3.658403,-2.512237
3.661729,-2.509665
3.665059,-2.507089
3.668392,-2.504508
3.671728,-2.501923
3.675066,-2.499333
3.678408,-2.496739
3.681753,-2.494140
3.685101,-2.491537
3.688452,-2.488929
3.691805,-2.486317
3.695162,-2.483700
3.698521,-2.481079
3.701883,-2.478453
3.705248,-2.475823
3.708616,-2.473188
3.711987,-2.470549
3.715360,-2.467905
3.718736,-2.465258
3.722115,-2.462605
3.725496,-2.459949
3.728880,-2.457287
3.732267,-2.454622
3.735656,-2.451952
3.739048,-2.449278
3.742443,-2.446600
3.745840,-2.443917
3.749240,-2.441230
3.752642,-2.438538
3.756046,-2.435842
3.759453,-2.433142
3.762863,-2.430438
3.766275,-2.427730
3.769689,-2.425017
3.773106,-2.422300
3.776525,-2.419579
3.779946,-2.416853
3.783370,-2.414124
3.786796,-2.411390
3.790224,-2.408652
3.793654,-2.405910
3.797087,-2.403164
3.800522,-2.400414
3.803959,-2.397659
3.807398,-2.394901
3.810840,-2.392138
3.814283,-2.389372
3.817729,-2.386601
3.821177,-2.383826
3.824626,-2.381048
3.828078,-2.378265
3.831532,-2.375478
3.834988,-2.372688
3.838445,-2.369893
3.841905,-2.367095
3.845367,-2.364292
3.848830,-2.361486
3.852296,-2.358676
3.855763,-2.355861
3.859232,-2.353044
3.862703,-2.350222
3.866176,-2.347396
3.869651,-2.344567
3.873127,-2.341734
3.876606,-2.338897
3.880086,-2.336056
3.883567,-2.333212
3.887051,-2.330364
3.890536,-2.327512
3.894022,-2.324656
3.897511,-2.321797
3.901001,-2.318934
3.904492,-2.316068
3.907985,-2.313198
3.911480,-2.310325
3.914976,-2.307448
3.918474,-2.304567
3.921974,-2.301683
3.925474,-2.298795
3.928977,-2.295904
3.932481,-2.293009
3.935986,-2.290112
3.939492,-2.287210
3.943000,-2.284305
3.946510,-2.281397
3.950021,-2.278486
3.953533,-2.275571
3.957046,-2.272653
3.960561,-2.269731
3.964078,-2.266807
3.967595,-2.263879
3.971114,-2.260948
3.974634,-2.258013
3.978155,-2.255076
3.981677,-2.252135
3.985201,-2.249192
3.988726,-2.246245
3.992252,-2.243295
3.995779,-2.240342
3.999308,-2.237386
4.002837,-2.234427
4.006368,-2.231465
4.009899,-2.228500
4.013432,-2.225533
4.016966,-2.222562
4.020501,-2.219588
4.024037,-2.216612
4.027574,-2.213633
4.031112,-2.210651
4.034651,-2.207666
4.038192,-2.204679
4.041733,-2.201689
4.045275,-2.198696
4.048818,-2.195700
4.052362,-2.192702
4.055907,-2.189702
4.059452,-2.186699
4.062999,-2.183693
4.066547,-2.180685
4.070095,-2.177674
4.073645,-2.174661
4.077195,-2.171645
4.080746,-2.168627
4.084298,-2.165607
4.087851,-2.162584
4.091404,-2.159560
4.094958,-2.156532
4.098514,-2.153503
4.102070,-2.150472
4.105626,-2.147438
4.109184,-2.144402
4.112742,-2.141364
4.116301,-2.138324
4.119861,-2.135282
4.123422,-2.132239
4.126983,-2.129193
4.130545,-2.126145
4.134108,-2.123095
4.137671,-2.120044
4.141235,-2.116991
4.144800,-2.113936
4.148366,-2.110879
4.151932,-2.107820
4.155499,-2.104760
4.159066,-2.101698
4.162635,-2.098635
4.166203,-2.095570
4.169773,-2.092504
4.173343,-2.089436
4.176914,-2.086367
4.180486,-2.083296
4.184058,-2.080224
4.187631,-2.077151
4.191204,-2.074076
4.194779,-2.071001
4.198353,-2.067924
4.201929,-2.064846
4.205505,-2.061767
4.209082,-2.058686
4.212659,-2.055605
4.216237,-2.052523
4.219816,-2.049440
4.223395,-2.046356
4.226975,-2.043271
4.230556,-2.040186
4.234137,-2.037099
4.237719,-2.034012
4.241301,-2.030925
4.244885,-2.027837
4.248468,-2.024748
4.252053,-2.021659
4.255638,-2.018569
4.259224,-2.015479
4.262811,-2.012388
4.266398,-2.009297
4.269986,-2.006206
4.273575,-2.003115
4.277164,-2.000023
4.280754,-1.996932
4.284345,-1.993840
4.287937,-1.990749
4.291529,-1.987657
4.295123,-1.984565
4.298716,-1.981474
4.302311,-1.978383
4.305907,-1.975292
4.309503,-1.972201
4.313100,-1.969111
4.316698,-1.966021
4.320297,-1.962932
4.323897,-1.959843
4.327497,-1.956754
4.331098,-1.953667
4.334701,-1.950580
4.338304,-1.947493
4.341908,-1.944408
4.345514,-1.941323
4.349120,-1.938239
4.352727,-1.935157
4.356335,-1.932075
4.359944,-1.928994
4.363555,-1.925915
4.367166,-1.922836
4.370778,-1.919759
4.374392,-1.916683
4.378007,-1.913609
4.381623,-1.910536
4.385240,-1.907465
4.388858,-1.904395
4.392478,-1.901326
4.396099,-1.898260
4.399721,-1.895195
4.403344,-1.892132
4.406969,-1.889071
4.410596,-1.886011
4.414223,-1.882954
4.417853,-1.879899
4.421483,-1.876846
4.425115,-1.873795
4.428749,-1.870746
4.432385,-1.867699
4.436022,-1.864655
4.439660,-1.861614
4.443301,-1.858574
4.446943,-1.855538
4.450587,-1.852504
4.454232,-1.849472
4.457880,-1.846444
4.461529,-1.843418
4.465181,-1.840395
4.468834,-1.837375
4.472490,-1.834358
4.476147,-1.831344
4.479807,-1.828333
4.483469,-1.825326
4.487133,-1.822321
4.490799,-1.819320
4.494468,-1.816323
4.498139,-1.813329
4.501812,-1.810338
4.505488,-1.807351
4.509166,-1.804368
4.512847,-1.801388
4.516531,-1.798412
4.520217,-1.795440
4.523906,-1.792472
4.527598,-1.789508
4.531292,-1.786548
4.534990,-1.783592
4.538690,-1.780640
4.542394,-1.777693
4.546101,-1.774749
4.549810,-1.771810
4.553523,-1.768876
4.557240,-1.765946
4.560959,-1.763020
4.564683,-1.760100
4.568409,-1.757183
4.572139,-1.754272
4.575873,-1.751365
4.579610,-1.748464
4.583352,-1.745567
4.587097,-1.742675
4.590846,-1.739788
4.594599,-1.736906
4.598356,-1.734030
4.602117,-1.731158
4.605882,-1.728292
4.609652,-1.725431
4.613426,-1.722576
4.617204,-1.719726
4.620987,-1.716881
4.624775,-1.714042
4.628567,-1.711209
4.632365,-1.708381
4.636166,-1.705559
4.639973,-1.702743
4.643785,-1.699933
4.647602,-1.697128
4.651425,-1.694329
4.655252,-1.691537
4.659085,-1.688750
4.662924,-1.685969
4.666768,-1.683195
4.670617,-1.680426
4.674472,-1.677664
4.678334,-1.674908
4.682201,-1.672158
4.686074,-1.669415
4.689953,-1.666679
4.693838,-1.663949
4.697730,-1.661226
4.701628,-1.658510
4.705533,-1.655801
4.709444,-1.653099
4.713362,-1.650404
4.717286,-1.647717
4.721218,-1.645038
4.725156,-1.642365
4.729102,-1.639701
4.733054,-1.637044
4.737014,-1.634395
4.740982,-1.631754
4.744957,-1.629121
4.748939,-1.626497
4.752930,-1.623880
4.756928,-1.621272
4.760934,-1.618672
4.764947,-1.616081
4.768968,-1.613498
4.772996,-1.610924
4.777031,-1.608359
4.781073,-1.605802
4.785122,-1.603254
4.789178,-1.600716
4.793240,-1.598187
4.797308,-1.595666
4.801382,-1.593155
4.805463,-1.590654
4.809549,-1.588162
4.813641,-1.585679
4.817739,-1.583206
4.821842,-1.580743
4.825950,-1.578289
4.830064,-1.575846
4.834183,-1.573412
4.838307,-1.570988
4.842435,-1.568574
4.846568,-1.566171
4.850706,-1.563777
4.854849,-1.561394
4.858995,-1.559021
4.863146,-1.556659
4.867302,-1.554307
4.871461,-1.551965
4.875624,-1.549634
4.879791,-1.547314
4.883962,-1.545004
4.888137,-1.542705
4.892315,-1.540416
4.896497,-1.538138
4.900683,-1.535871
4.904871,-1.533615
4.909063,-1.531369
4.913258,-1.529135
4.917457,-1.526911
4.921658,-1.524698
4.925863,-1.522496
4.930070,-1.520305
4.934280,-1.518125
4.938493,-1.515956
4.942709,-1.513798
4.946928,-1.511650
4.951149,-1.509514
4.955372,-1.507388
4.959599,-1.505274
4.963827,-1.503170
4.968058,-1.501077
4.972292,-1.498995
4.976527,-1.496924
4.980765,-1.494864
4.985005,-1.492815
4.989247,-1.490776
4.993491,-1.488748
4.997737,-1.486731
5.001985,-1.484724
5.006235,-1.482728
5.010487,-1.480743
5.014741,-1.478768
5.018996,-1.476803
5.023253,-1.474849
5.027512,-1.472906
5.031772,-1.470972
5.036034,-1.469049
5.040297,-1.467136
5.044562,-1.465234
5.048828,-1.463341
5.053095,-1.461458
5.057364,-1.459585
5.061633,-1.457722
5.065904,-1.455869
5.070176,-1.454026
5.074449,-1.452192
5.078723,-1.450367
5.082998,-1.448552
5.087274,-1.446747
5.091550,-1.444950
5.095827,-1.443163
5.100105,-1.441385
5.104383,-1.439616
5.108662,-1.437856
5.112941,-1.436105
5.117221,-1.434362
5.121500,-1.432628
5.125780,-1.430902
5.130060,-1.429185
5.134340,-1.427476
5.138620,-1.425776
5.142900,-1.424083
5.147180,-1.422398
5.151459,-1.420722
5.155738,-1.419053
5.160017,-1.417391
5.164294,-1.415738
5.168572,-1.414091
5.172848,-1.412452
5.177124,-1.410821
5.181398,-1.409196
5.185672,-1.407578
5.189945,-1.405968
5.194216,-1.404363
5.198486,-1.402766
5.202754,-1.401175
5.207021,-1.399591
5.211286,-1.398013
5.215550,-1.396441
5.219811,-1.394875
5.224071,-1.393315
5.228328,-1.391761
5.232584,-1.390212
5.236837,-1.388670
5.241087,-1.387132
5.245335,-1.385600
5.249580,-1.384074
5.253823,-1.382552
5.258062,-1.381035
5.262299,-1.379524
5.266532,-1.378017
5.270762,-1.376514
5.274988,-1.375017
5.279211,-1.373523
5.283431,-1.372034
5.287646,-1.370549
5.291858,-1.369068
5.296065,-1.367592
5.300269,-1.366119
5.304468,-1.364649
5.308662,-1.363183
5.312852,-1.361721
5.317037,-1.360262
5.321218,-1.358806
5.325393,-1.357354
5.329563,-1.355904
5.333728,-1.354458
5.337888,-1.353014
5.342042,-1.351573
5.346190,-1.350134
5.350333,-1.348698
5.354469,-1.347264
5.358600,-1.345832
5.362725,-1.344403
5.366843,-1.342976
5.370955,-1.341551
5.375061,-1.340129
5.379160,-1.338708
5.383253,-1.337290
5.387339,-1.335874
5.391419,-1.334459
5.395491,-1.333047
5.399557,-1.331636
5.403616,-1.330227
5.407668,-1.328820
5.411712,-1.327415
5.415750,-1.326012
5.419780,-1.324610
5.423802,-1.323210
5.427818,-1.321811
5.431825,-1.320414
5.435825,-1.319018
5.439817,-1.317624
5.443801,-1.316231
5.447778,-1.314840
5.451746,-1.313449
5.455706,-1.312060
5.459658,-1.310673
5.463602,-1.309286
5.467538,-1.307901
5.471465,-1.306516
5.475383,-1.305133
5.479293,-1.303751
5.483195,-1.302369
5.487087,-1.300989
5.490971,-1.299609
5.494846,-1.298230
5.498712,-1.296852
5.502569,-1.295474
5.506417,-1.294098
5.510255,-1.292722
5.514085,-1.291346
5.517904,-1.289971
5.521715,-1.288597
5.525516,-1.287223
5.529307,-1.285849
5.533088,-1.284476
5.536860,-1.283104
5.540622,-1.281731
5.544374,-1.280359
5.548116,-1.278987
5.551848,-1.277616
5.555569,-1.276244
5.559281,-1.274873
5.562982,-1.273502
5.566673,-1.272131
5.570353,-1.270759
5.574023,-1.269388
5.577682,-1.268017
5.581330,-1.266645
5.584968,-1.265274
5.588595,-1.263902
5.592211,-1.262529
5.595816,-1.261157
5.599410,-1.259784
5.602993,-1.258411
5.606565,-1.257037
5.610126,-1.255663
5.613676,-1.254288
5.617214,-1.252913
5.620741,-1.251537
5.624257,-1.250160
5.627761,-1.248783
5.631254,-1.247405
5.634735,-1.246026
5.638205,-1.244646
5.641663,-1.243265
5.645109,-1.241884
5.648544,-1.240501
5.651967,-1.239117
5.655378,-1.237732
5.658777,-1.236346
5.662165,-1.234958
5.665540,-1.233570
5.668904,-1.232180
5.672256,-1.230788
5.675595,-1.229395
5.678923,-1.228001
5.682239,-1.226605
5.685542,-1.225207
5.688834,-1.223808
5.692113,-1.222407
5.695381,-1.221004
5.698636,-1.219599
5.701879,-1.218193
5.705110,-1.216784
5.708329,-1.215374
5.711535,-1.213961
5.714730,-1.212546
5.717912,-1.211129
5.721082,-1.209710
5.724240,-1.208289
5.727385,-1.206865
5.730519,-1.205438
5.733640,-1.204009
5.736749,-1.202578
5.739846,-1.201144
5.742930,-1.199707
5.746003,-1.198268
5.749063,-1.196826
5.752111,-1.195380
5.755147,-1.193932
5.758171,-1.192481
5.761183,-1.191027
5.764183,-1.189570
5.767171,-1.188110
5.770147,-1.186646
5.773110,-1.185179
5.776062,-1.183709
5.779002,-1.182235
5.781930,-1.180758
5.784846,-1.179277
5.787750,-1.177793
5.790642,-1.176305
5.793523,-1.174813
5.796392,-1.173318
5.799249,-1.171818
5.802095,-1.170315
5.804929,-1.168808
5.807751,-1.167296
5.810562,-1.165781
5.813361,-1.164261
5.816150,-1.162737
5.818926,-1.161209
5.821692,-1.159677
5.824446,-1.158140
5.827189,-1.156599
5.829920,-1.155053
5.832640,-1.153503
5.835349,-1.151948
5.838047,-1.150389
5.840733,-1.148826
5.843407,-1.147258
5.846070,-1.145685
5.848722,-1.144108
5.851362,-1.142527
5.853990,-1.140940
5.856607,-1.139350
5.859212,-1.137754
5.861806,-1.136154
5.864388,-1.134550
5.866958,-1.132940
5.869517,-1.131327
5.872063,-1.129708
5.874598,-1.128085
5.877122,-1.126457
5.879633,-1.124824
5.882133,-1.123187
5.884621,-1.121545
5.887097,-1.119898
5.889561,-1.118247
5.892013,-1.116590
5.894454,-1.114929
5.896883,-1.113263
5.899299,-1.111592
5.901704,-1.109917
5.904097,-1.108236
5.906478,-1.106551
5.908848,-1.104861
5.911205,-1.103166
5.913550,-1.101466
5.915884,-1.099761
5.918205,-1.098052
5.920515,-1.096337
5.922812,-1.094618
5.925098,-1.092893
5.927372,-1.091164
5.929633,-1.089429
5.931883,-1.087690
5.934121,-1.085945
5.936347,-1.084196
5.938561,-1.082442
5.940763,-1.080682
5.942953,-1.078918
5.945131,-1.077148
5.947297,-1.075374
5.949452,-1.073594
5.951594,-1.071810
5.953724,-1.070020
5.955843,-1.068225
5.957949,-1.066425
5.960044,-1.064620
5.962127,-1.062810
5.964198,-1.060995
5.966257,-1.059174
5.968304,-1.057349
5.970339,-1.055518
5.972363,-1.053682
5.974374,-1.051841
5.976374,-1.049995
5.978362,-1.048144
5.980338,-1.046287
5.982302,-1.044426
5.984255,-1.042559
5.986196,-1.040687
5.988125,-1.038810
5.990042,-1.036927
5.991948,-1.035039
5.993841,-1.033147
5.995724,-1.031248
5.997594,-1.029345
5.999453,-1.027437
6.001300,-1.025523
6.003135,-1.023604
6.004959,-1.021679
6.006771,-1.019750
6.008572,-1.017815
6.010361,-1.015875
6.012138,-1.013930
6.013904,-1.011979
6.015658,-1.010024
6.017401,-1.008062
6.019133,-1.006096
6.020853,-1.004124
6.022561,-1.002148
6.024258,-1.000165
6.025944,-0.998178
6.027618,-0.996185
6.029281,-0.994187
6.030932,-0.992184
6.032572,-0.990175
6.034201,-0.988161
6.035818,-0.986142
6.037424,-0.984118
6.039019,-0.982088
6.040603,-0.980053
6.042175,-0.978013
6.043737,-0.975967
6.045287,-0.973916
6.046826,-0.971860
6.048353,-0.969799
6.049870,-0.967732
6.051376,-0.965660
6.052870,-0.963582
6.054353,-0.961500
6.055826,-0.959412
6.057287,-0.957318
6.058738,-0.955220
6.060177,-0.953116
6.061606,-0.951007
6.063023,-0.948892
6.064430,-0.946773
6.065826,-0.944648
6.067211,-0.942517
6.068585,-0.940382
6.069948,-0.938241
6.071301,-0.936095
6.072642,-0.933943
6.073973,-0.931787
6.075294,-0.929625
6.076603,-0.927457
6.077902,-0.925285
6.079191,-0.923107
6.080468,-0.920924
6.081736,-0.918736
6.082992,-0.916542
6.084238,-0.914343
6.085474,-0.912139
6.086699,-0.909930
6.087913,-0.907715
6.089117,-0.905495
6.090311,-0.903270
6.091494,-0.901039
6.092667,-0.898804
6.093829,-0.896563
6.094981,-0.894317
6.096123,-0.892065
6.097254,-0.889809
6.098375,-0.887547
6.099486,-0.885280
6.100587,-0.883007
6.101678,-0.880730
6.102758,-0.878447
6.103828,-0.876159
6.104888,-0.873866
6.105938,-0.871567
6.106978,-0.869264
6.108008,-0.866955
6.109028,-0.864641
6.110038,-0.862322
6.111037,-0.859997
6.112027,-0.857667
6.113007,-0.855333
6.113977,-0.852993
6.114937,-0.850647
6.115887,-0.848297
6.116828,-0.845941
6.117758,-0.843581
6.118679,-0.841215
6.119590,-0.838844
6.120491,-0.836467
6.121383,-0.834086
6.122265,-0.831699
6.123137,-0.829308
6.123999,-0.826911
6.124852,-0.824509
6.125695,-0.822102
6.126529,-0.819689
6.127353,-0.817272
6.128167,-0.814849
6.128972,-0.812422
6.129768,-0.809989
6.130554,-0.807551
6.131330,-0.805108
6.132097,-0.802660
6.132855,-0.800206
6.133603,-0.797748
6.134342,-0.795285
6.135072,-0.792816
6.135792,-0.790342
6.136503,-0.787864
6.137205,-0.785380
6.137897,-0.782891
6.138580,-0.780397
6.139254,-0.777898
6.139919,-0.775393
6.140575,-0.772884
6.141221,-0.770370
6.141859,-0.767850
6.142487,-0.765326
6.143106,-0.762796
6.143716,-0.760262
6.144317,-0.757722
6.144910,-0.755178
6.145493,-0.752628
6.146067,-0.750073
6.146632,-0.747513
6.147188,-0.744949
6.147736,-0.742379
6.148274,-0.739804
6.148804,-0.737224
6.149324,-0.734639
6.149836,-0.732049
6.150339,-0.729455
6.150834,-0.726855
6.151319,-0.724250
6.151796,-0.721640
6.152264,-0.719025
6.152724,-0.716405
6.153175,-0.713780
6.153617,-0.711151
6.154050,-0.708516
6.154475,-0.705876
6.154891,-0.703231
6.155299,-0.700581
6.155698,-0.697927
6.156089,-0.695267
6.156471,-0.692603
6.156844,-0.689933
6.157209,-0.687259
6.157566,-0.684579
6.157914,-0.681895
6.158254,-0.679206
6.158586,-0.676511
6.158909,-0.673812
6.159223,-0.671108
6.159530,-0.668399
6.159828,-0.665685
6.160117,-0.662966
6.160399,-0.660243
6.160672,-0.657514
6.160937,-0.654780
6.161193,-0.652042
6.161442,-0.649298
6.161682,-0.646550
6.161914,-0.643797
6.162138,-0.641039
6.162354,-0.638276
6.162562,-0.635508
6.162761,-0.632736
6.162953,-0.629958
6.163136,-0.627176
6.163312,-0.624389
6.163479,-0.621597
6.163638,-0.618800
6.163790,-0.615998
6.163933,-0.613191
6.164069,-0.610380
6.164196,-0.607563
6.164316,-0.604742
6.164428,-0.601916
6.164531,-0.599085
6.164627,-0.596250
6.164715,-0.593409
6.164796,-0.590564
6.164868,-0.587714
6.164933,-0.584859
6.164990,-0.581999
6.165039,-0.579135
6.165080,-0.576266
6.165114,-0.573392
6.165140,-0.570513
6.165158,-0.567629
6.165168,-0.564741
6.165171,-0.561848
6.165166,-0.558950
6.165154,-0.556047
6.165134,-0.553139
6.165106,-0.550227
6.165071,-0.547310
6.165028,-0.544388
6.164978,-0.541462
6.164920,-0.538531
6.164855,-0.535595
6.164782,-0.532654
6.164701,-0.529708
6.164613,-0.526758
6.164518,-0.523803
6.164415,-0.520844
6.164305,-0.517879
6.164187,-0.514910
6.164062,-0.511937
6.163930,-0.508958
6.163790,-0.505975
6.163643,-0.502987
6.163489,-0.499995
6.163327,-0.496998
6.163158,-0.493996
6.162981,-0.490989
6.162798,-0.487978
6.162607,-0.484962
6.162408,-0.481941
6.162203,-0.478916
6.161990,-0.475886
6.161770,-0.472852
6.161543,-0.469813
6.161309,-0.466769
6.161068,-0.463721
6.160819,-0.460668
6.160563,-0.457610
6.160301,-0.454548
6.160031,-0.451481
6.159754,-0.448409
6.159469,-0.445333
6.159178,-0.442253
6.158880,-0.439167
6.158575,-0.436077
6.158262,-0.432983
