psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat,psi_d,x_d,y_d
3.291897,0.199928,-6.047710,1.599837,3.291908,-6.046452,1.605708,0.209787,-2.991003,-6.044234,1.593327
3.291973,0.199928,-6.049687,1.599539,3.291984,-6.048428,1.605413,0.209782,-2.990926,-6.046210,1.593027
3.292050,0.199928,-6.051664,1.599242,3.292061,-6.050404,1.605117,0.209777,-2.990850,-6.048186,1.592727
3.292126,0.199928,-6.053641,1.598944,3.292137,-6.052379,1.604822,0.209772,-2.990773,-6.050162,1.592426
3.292203,0.199928,-6.055618,1.598646,3.292214,-6.054355,1.604526,0.209767,-2.990697,-6.052139,1.592126
3.292280,0.199928,-6.057595,1.598348,3.292290,-6.056331,1.604230,0.209762,-2.990620,-6.054115,1.591825
3.292356,0.199929,-6.059572,1.598050,3.292367,-6.058307,1.603934,0.209757,-2.990543,-6.056091,1.591525
3.292433,0.199929,-6.061549,1.597752,3.292444,-6.060282,1.603637,0.209752,-2.990467,-6.058067,1.591224
3.292510,0.199929,-6.063526,1.597453,3.292520,-6.062258,1.603341,0.209748,-2.990390,-6.060043,1.590923
3.292586,0.199929,-6.065503,1.597155,3.292597,-6.064234,1.603044,0.209743,-2.990313,-6.062019,1.590622
3.292663,0.199929,-6.067480,1.596856,3.292674,-6.066209,1.602747,0.209738,-2.990237,-6.063995,1.590320
3.292740,0.199929,-6.069456,1.596557,3.292751,-6.068185,1.602450,0.209733,-2.990160,-6.065971,1.590019
3.292817,0.199929,-6.071433,1.596258,3.292828,-6.070160,1.602153,0.209728,-2.990083,-6.067947,1.589717
3.292894,0.199929,-6.073410,1.595959,3.292905,-6.072136,1.601856,0.209723,-2.990006,-6.069923,1.589415
3.292971,0.199929,-6.075387,1.595659,3.292982,-6.074112,1.601559,0.209718,-2.989929,-6.071899,1.589113
3.293048,0.199929,-6.077364,1.595360,3.293059,-6.076087,1.601261,0.209713,-2.989852,-6.073875,1.588811
3.293125,0.199929,-6.079340,1.595060,3.293136,-6.078063,1.600964,0.209708,-2.989775,-6.075851,1.588509
3.293202,0.199929,-6.081317,1.594760,3.293213,-6.080038,1.600666,0.209703,-2.989698,-6.077827,1.588207
3.293279,0.199929,-6.083294,1.594460,3.293290,-6.082014,1.600368,0.209698,-2.989621,-6.079803,1.587904
3.293356,0.199929,-6.085270,1.594160,3.293367,-6.083989,1.600070,0.209693,-2.989543,-6.081779,1.587602
3.293433,0.199929,-6.087247,1.593860,3.293444,-6.085964,1.599772,0.209688,-2.989466,-6.083754,1.587299
3.293511,0.199929,-6.089223,1.593560,3.293522,-6.087940,1.599473,0.209683,-2.989389,-6.085730,1.586996
3.293588,0.199929,-6.091200,1.593259,3.293599,-6.089915,1.599175,0.209679,-2.989312,-6.087706,1.586693
3.293665,0.199929,-6.093177,1.592958,3.293676,-6.091890,1.598876,0.209674,-2.989234,-6.089682,1.586389
3.293743,0.199929,-6.095153,1.592658,3.293754,-6.093866,1.598577,0.209669,-2.989157,-6.091657,1.586086
3.293820,0.199929,-6.097130,1.592357,3.293831,-6.095841,1.598278,0.209664,-2.989080,-6.093633,1.585782
3.293897,0.199929,-6.099106,1.592055,3.293909,-6.097816,1.597979,0.209659,-2.989002,-6.095609,1.585479
3.293975,0.199929,-6.101082,1.591754,3.293986,-6.099791,1.597680,0.209654,-2.988925,-6.097584,1.585175
3.294052,0.199929,-6.103059,1.591453,3.294064,-6.101767,1.597380,0.209649,-2.988847,-6.099560,1.584871
3.294130,0.199929,-6.105035,1.591151,3.294141,-6.103742,1.597081,0.209644,-2.988769,-6.101536,1.584566
3.294208,0.199929,-6.107012,1.590849,3.294219,-6.105717,1.596781,0.209639,-2.988692,-6.103511,1.584262
3.294285,0.199929,-6.108988,1.590547,3.294297,-6.107692,1.596481,0.209635,-2.988614,-6.105487,1.583957
3.294363,0.199929,-6.110964,1.590245,3.294374,-6.109667,1.596181,0.209630,-2.988536,-6.107462,1.583653
3.294441,0.199929,-6.112941,1.589943,3.294452,-6.111642,1.595881,0.209625,-2.988459,-6.109438,1.583348
3.294519,0.199929,-6.114917,1.589641,3.294530,-6.113617,1.595580,0.209620,-2.988381,-6.111413,1.583043
3.294596,0.199929,-6.116893,1.589338,3.294608,-6.115592,1.595280,0.209615,-2.988303,-6.113389,1.582738
3.294674,0.199929,-6.118870,1.589036,3.294686,-6.117567,1.594979,0.209610,-2.988225,-6.115364,1.582433
3.294752,0.199929,-6.120846,1.588733,3.294764,-6.119542,1.594678,0.209605,-2.988147,-6.117340,1.582127
3.294830,0.199929,-6.122822,1.588430,3.294842,-6.121517,1.594378,0.209601,-2.988069,-6.119315,1.581822
3.294908,0.199929,-6.124798,1.588127,3.294920,-6.123492,1.594076,0.209596,-2.987991,-6.121290,1.581516
3.294986,0.199929,-6.126774,1.587823,3.294998,-6.125467,1.593775,0.209591,-2.987913,-6.123266,1.581210
3.295064,0.199929,-6.128750,1.587520,3.295076,-6.127442,1.593474,0.209586,-2.987835,-6.125241,1.580904
3.295142,0.199929,-6.130727,1.587216,3.295154,-6.129417,1.593172,0.209581,-2.987757,-6.127216,1.580598
3.295221,0.199929,-6.132703,1.586913,3.295232,-6.131392,1.592871,0.209576,-2.987679,-6.129191,1.580291
3.295299,0.199929,-6.134679,1.586609,3.295311,-6.133367,1.592569,0.209572,-2.987601,-6.131167,1.579985
3.295377,0.199929,-6.136655,1.586305,3.295389,-6.135342,1.592267,0.209567,-2.987522,-6.133142,1.579678
3.295455,0.199929,-6.138631,1.586001,3.295467,-6.137316,1.591965,0.209562,-2.987444,-6.135117,1.579371
3.295534,0.199930,-6.140607,1.585696,3.295546,-6.139291,1.591662,0.209557,-2.987366,-6.137092,1.579064
3.295612,0.199930,-6.142583,1.585392,3.295624,-6.141266,1.591360,0.209552,-2.987287,-6.139067,1.578757
3.295691,0.199930,-6.144559,1.585087,3.295702,-6.143240,1.591057,0.209547,-2.987209,-6.141043,1.578450
3.295769,0.199930,-6.146535,1.584782,3.295781,-6.145215,1.590755,0.209543,-2.987130,-6.143018,1.578142
3.295848,0.199930,-6.148511,1.584477,3.295859,-6.147190,1.590452,0.209538,-2.987052,-6.144993,1.577835
3.295926,0.199930,-6.150486,1.584172,3.295938,-6.149164,1.590149,0.209533,-2.986973,-6.146968,1.577527
3.296005,0.199930,-6.152462,1.583867,3.296017,-6.151139,1.589845,0.209528,-2.986895,-6.148943,1.577219
3.296083,0.199930,-6.154438,1.583562,3.296095,-6.153114,1.589542,0.209524,-2.986816,-6.150918,1.576911
3.296162,0.199930,-6.156414,1.583256,3.296174,-6.155088,1.589239,0.209519,-2.986737,-6.152893,1.576603
3.296241,0.199930,-6.158390,1.582950,3.296253,-6.157063,1.588935,0.209514,-2.986659,-6.154868,1.576294
3.296320,0.199930,-6.160366,1.582645,3.296332,-6.159037,1.588631,0.209509,-2.986580,-6.156843,1.575986
3.296398,0.199930,-6.162341,1.582339,3.296411,-6.161012,1.588327,0.209504,-2.986501,-6.158817,1.575677
3.296477,0.199930,-6.164317,1.582032,3.296489,-6.162986,1.588023,0.209500,-2.986422,-6.160792,1.575368
3.296556,0.199930,-6.166293,1.581726,3.296568,-6.164961,1.587719,0.209495,-2.986343,-6.162767,1.575059
3.296635,0.199930,-6.168268,1.581420,3.296647,-6.166935,1.587414,0.209490,-2.986264,-6.164742,1.574750
3.296714,0.199930,-6.170244,1.581113,3.296726,-6.168909,1.587110,0.209485,-2.986185,-6.166717,1.574441
3.296793,0.199930,-6.172220,1.580806,3.296805,-6.170884,1.586805,0.209481,-2.986106,-6.168692,1.574131
3.296872,0.199930,-6.174195,1.580499,3.296885,-6.172858,1.586500,0.209476,-2.986027,-6.170666,1.573822
3.296951,0.199930,-6.176171,1.580192,3.296964,-6.174832,1.586195,0.209471,-2.985948,-6.172641,1.573512
3.297031,0.199930,-6.178146,1.579885,3.297043,-6.176807,1.585890,0.209466,-2.985869,-6.174616,1.573202
3.297110,0.199930,-6.180122,1.579578,3.297122,-6.178781,1.585585,0.209462,-2.985790,-6.176590,1.572892
3.297189,0.199930,-6.182097,1.579270,3.297201,-6.180755,1.585279,0.209457,-2.985710,-6.178565,1.572582
3.297268,0.199930,-6.184073,1.578962,3.297281,-6.182729,1.584974,0.209452,-2.985631,-6.180540,1.572271
3.297348,0.199930,-6.186048,1.578655,3.297360,-6.184703,1.584668,0.209447,-2.985552,-6.182514,1.571961
3.297427,0.199930,-6.188024,1.578347,3.297440,-6.186678,1.584362,0.209443,-2.985472,-6.184489,1.571650
3.297507,0.199930,-6.189999,1.578038,3.297519,-6.188652,1.584056,0.209438,-2.985393,-6.186464,1.571339
3.297586,0.199930,-6.191975,1.577730,3.297599,-6.190626,1.583750,0.209433,-2.985313,-6.188438,1.571028
3.297666,0.199930,-6.193950,1.577422,3.297678,-6.192600,1.583443,0.209428,-2.985234,-6.190413,1.570717
3.297745,0.199930,-6.195925,1.577113,3.297758,-6.194574,1.583137,0.209424,-2.985154,-6.192387,1.570406
3.297825,0.199930,-6.197901,1.576804,3.297837,-6.196548,1.582830,0.209419,-2.985075,-6.194361,1.570094
3.297904,0.199930,-6.199876,1.576495,3.297917,-6.198522,1.582523,0.209414,-2.984995,-6.196336,1.569782
3.297984,0.199930,-6.201851,1.576186,3.297997,-6.200496,1.582216,0.209410,-2.984915,-6.198310,1.569471
3.298064,0.199930,-6.203826,1.575877,3.298076,-6.202470,1.581909,0.209405,-2.984836,-6.200285,1.569159
3.298144,0.199930,-6.205802,1.575568,3.298156,-6.204444,1.581602,0.209400,-2.984756,-6.202259,1.568846
3.298223,0.199930,-6.207777,1.575258,3.298236,-6.206418,1.581294,0.209395,-2.984676,-6.204233,1.568534
3.298303,0.199930,-6.209752,1.574948,3.298316,-6.208392,1.580987,0.209391,-2.984596,-6.206208,1.568222
3.298383,0.199930,-6.211727,1.574639,3.298396,-6.210366,1.580679,0.209386,-2.984516,-6.208182,1.567909
3.298463,0.199930,-6.213702,1.574329,3.298476,-6.212339,1.580371,0.209381,-2.984436,-6.210156,1.567596
3.298543,0.199931,-6.215677,1.574018,3.298556,-6.214313,1.580063,0.209377,-2.984356,-6.212130,1.567283
3.298623,0.199931,-6.217652,1.573708,3.298636,-6.216287,1.579755,0.209372,-2.984276,-6.214105,1.566970
3.298703,0.199931,-6.219628,1.573398,3.298716,-6.218261,1.579446,0.209367,-2.984196,-6.216079,1.566657
3.298784,0.199931,-6.221603,1.573087,3.298796,-6.220234,1.579138,0.209363,-2.984116,-6.218053,1.566344
3.298864,0.199931,-6.223578,1.572776,3.298877,-6.222208,1.578829,0.209358,-2.984036,-6.220027,1.566030
3.298944,0.199931,-6.225553,1.572465,3.298957,-6.224182,1.578520,0.209353,-2.983955,-6.222001,1.565716
3.299024,0.199931,-6.227527,1.572154,3.299037,-6.226155,1.578211,0.209349,-2.983875,-6.223975,1.565403
3.299105,0.199931,-6.229502,1.571843,3.299118,-6.228129,1.577902,0.209344,-2.983795,-6.225949,1.565089
3.299185,0.199931,-6.231477,1.571532,3.299198,-6.230103,1.577593,0.209339,-2.983714,-6.227923,1.564774
3.299265,0.199931,-6.233452,1.571220,3.299279,-6.232076,1.577283,0.209335,-2.983634,-6.229897,1.564460
3.299346,0.199931,-6.235427,1.570908,3.299359,-6.234050,1.576974,0.209330,-2.983554,-6.231871,1.564146
3.299426,0.199931,-6.237402,1.570596,3.299440,-6.236023,1.576664,0.209325,-2.983473,-6.233845,1.563831
3.299507,0.199931,-6.239377,1.570284,3.299520,-6.237997,1.576354,0.209321,-2.983393,-6.235819,1.563516
3.299588,0.199931,-6.241352,1.569972,3.299601,-6.239970,1.576044,0.209316,-2.983312,-6.237793,1.563201
3.299668,0.199931,-6.243326,1.569660,3.299681,-6.241944,1.575734,0.209311,-2.983231,-6.239767,1.562886
3.299749,0.199931,-6.245301,1.569347,3.299762,-6.243917,1.575423,0.209307,-2.983151,-6.241741,1.562571
3.299830,0.199931,-6.247276,1.569035,3.299843,-6.245891,1.575113,0.209302,-2.983070,-6.243715,1.562255
3.299910,0.199931,-6.249250,1.568722,3.299924,-6.247864,1.574802,0.209297,-2.982989,-6.245688,1.561940
3.299991,0.199931,-6.251225,1.568409,3.300005,-6.249837,1.574491,0.209293,-2.982908,-6.247662,1.561624
3.300072,0.199931,-6.253200,1.568096,3.300086,-6.251811,1.574180,0.209288,-2.982827,-6.249636,1.561308
3.300153,0.199931,-6.255174,1.567783,3.300166,-6.253784,1.573869,0.209284,-2.982746,-6.251610,1.560992
3.300234,0.199931,-6.257149,1.567469,3.300247,-6.255757,1.573558,0.209279,-2.982665,-6.253583,1.560675
3.300315,0.199931,-6.259124,1.567156,3.300329,-6.257730,1.573246,0.209274,-2.982584,-6.255557,1.560359
3.300396,0.199931,-6.261098,1.566842,3.300410,-6.259704,1.572934,0.209270,-2.982503,-6.257531,1.560042
3.300477,0.199931,-6.263073,1.566528,3.300491,-6.261677,1.572623,0.209265,-2.982422,-6.259504,1.559726
3.300558,0.199931,-6.265047,1.566214,3.300572,-6.263650,1.572311,0.209261,-2.982341,-6.261478,1.559409
3.300640,0.199931,-6.267022,1.565900,3.300653,-6.265623,1.571999,0.209256,-2.982260,-6.263452,1.559092
3.300721,0.199931,-6.268996,1.565585,3.300734,-6.267596,1.571686,0.209251,-2.982179,-6.265425,1.558775
3.300802,0.199931,-6.270970,1.565271,3.300816,-6.269569,1.571374,0.209247,-2.982097,-6.267399,1.558457
3.300884,0.199931,-6.272945,1.564956,3.300897,-6.271542,1.571061,0.209242,-2.982016,-6.269372,1.558140
3.300965,0.199931,-6.274919,1.564641,3.300979,-6.273515,1.570749,0.209238,-2.981935,-6.271346,1.557822
3.301046,0.199931,-6.276893,1.564326,3.301060,-6.275488,1.570436,0.209233,-2.981853,-6.273319,1.557504
3.301128,0.199931,-6.278868,1.564011,3.301142,-6.277461,1.570123,0.209228,-2.981772,-6.275292,1.557186
3.301209,0.199931,-6.280842,1.563696,3.301223,-6.279434,1.569810,0.209224,-2.981690,-6.277266,1.556868
3.301291,0.199931,-6.282816,1.563380,3.301305,-6.281407,1.569496,0.209219,-2.981609,-6.279239,1.556549
3.301373,0.199931,-6.284791,1.563065,3.301386,-6.283380,1.569183,0.209215,-2.981527,-6.281212,1.556231
3.301454,0.199931,-6.286765,1.562749,3.301468,-6.285353,1.568869,0.209210,-2.981445,-6.283186,1.555912
3.301536,0.199932,-6.288739,1.562433,3.301550,-6.287326,1.568555,0.209206,-2.981364,-6.285159,1.555593
3.301618,0.199932,-6.290713,1.562117,3.301632,-6.289299,1.568241,0.209201,-2.981282,-6.287132,1.555274
3.301700,0.199932,-6.292687,1.561801,3.301713,-6.291271,1.567927,0.209196,-2.981200,-6.289106,1.554955
3.301781,0.199932,-6.294661,1.561484,3.301795,-6.293244,1.567613,0.209192,-2.981118,-6.291079,1.554636
3.301863,0.199932,-6.296636,1.561168,3.301877,-6.295217,1.567298,0.209187,-2.981036,-6.293052,1.554317
3.301945,0.199932,-6.298610,1.560851,3.301959,-6.297190,1.566984,0.209183,-2.980954,-6.295025,1.553997
3.302027,0.199932,-6.300584,1.560534,3.302041,-6.299162,1.566669,0.209178,-2.980872,-6.296998,1.553677
3.302109,0.199932,-6.302558,1.560217,3.302123,-6.301135,1.566354,0.209174,-2.980790,-6.298971,1.553357
3.302191,0.199932,-6.304532,1.559900,3.302206,-6.303108,1.566039,0.209169,-2.980708,-6.300944,1.553037
3.302274,0.199932,-6.306506,1.559582,3.302288,-6.305080,1.565724,0.209165,-2.980626,-6.302917,1.552717
3.302356,0.199932,-6.308480,1.559265,3.302370,-6.307053,1.565408,0.209160,-2.980544,-6.304890,1.552396
3.302438,0.199932,-6.310454,1.558947,3.302452,-6.309025,1.565093,0.209156,-2.980462,-6.306863,1.552076
3.302520,0.199932,-6.312427,1.558629,3.302535,-6.310998,1.564777,0.209151,-2.980379,-6.308836,1.551755
3.302603,0.199932,-6.314401,1.558311,3.302617,-6.312970,1.564461,0.209147,-2.980297,-6.310809,1.551434
3.302685,0.199932,-6.316375,1.557993,3.302699,-6.314943,1.564145,0.209142,-2.980215,-6.312782,1.551113
3.302767,0.199932,-6.318349,1.557675,3.302782,-6.316915,1.563829,0.209138,-2.980132,-6.314755,1.550792
3.302850,0.199932,-6.320323,1.557356,3.302864,-6.318888,1.563513,0.209133,-2.980050,-6.316728,1.550470
3.302932,0.199932,-6.322296,1.557038,3.302947,-6.320860,1.563196,0.209129,-2.979967,-6.318701,1.550149
3.303015,0.199932,-6.324270,1.556719,3.303029,-6.322832,1.562880,0.209124,-2.979885,-6.320674,1.549827
3.303098,0.199932,-6.326244,1.556400,3.303112,-6.324805,1.562563,0.209120,-2.979802,-6.322646,1.549505
3.303180,0.199932,-6.328218,1.556081,3.303195,-6.326777,1.562246,0.209115,-2.979719,-6.324619,1.549183
3.303263,0.199932,-6.330191,1.555761,3.303278,-6.328749,1.561929,0.209111,-2.979637,-6.326592,1.548861
3.303346,0.199932,-6.332165,1.555442,3.303360,-6.330722,1.561611,0.209106,-2.979554,-6.328565,1.548538
3.303429,0.199932,-6.334139,1.555122,3.303443,-6.332694,1.561294,0.209102,-2.979471,-6.330537,1.548216
3.303511,0.199932,-6.336112,1.554803,3.303526,-6.334666,1.560976,0.209097,-2.979388,-6.332510,1.547893
3.303594,0.199932,-6.338086,1.554483,3.303609,-6.336638,1.560659,0.209093,-2.979305,-6.334483,1.547570
3.303677,0.199932,-6.340059,1.554163,3.303692,-6.338610,1.560341,0.209088,-2.979222,-6.336455,1.547247
3.303760,0.199932,-6.342033,1.553842,3.303775,-6.340582,1.560023,0.209084,-2.979139,-6.338428,1.546924
3.303843,0.199932,-6.344006,1.553522,3.303858,-6.342554,1.559704,0.209079,-2.979056,-6.340400,1.546600
3.303926,0.199932,-6.345980,1.553201,3.303941,-6.344527,1.559386,0.209075,-2.978973,-6.342373,1.546277
3.304010,0.199932,-6.347953,1.552881,3.304024,-6.346499,1.559067,0.209070,-2.978890,-6.344345,1.545953
3.304093,0.199932,-6.349927,1.552560,3.304108,-6.348471,1.558749,0.209066,-2.978807,-6.346318,1.545629
3.304176,0.199932,-6.351900,1.552239,3.304191,-6.350443,1.558430,0.209061,-2.978724,-6.348290,1.545305
3.304259,0.199932,-6.353873,1.551918,3.304274,-6.352414,1.558111,0.209057,-2.978640,-6.350262,1.544981
3.304343,0.199933,-6.355847,1.551596,3.304358,-6.354386,1.557791,0.209052,-2.978557,-6.352235,1.544657
3.304426,0.199933,-6.357820,1.551275,3.304441,-6.356358,1.557472,0.209048,-2.978474,-6.354207,1.544332
3.304510,0.199933,-6.359793,1.550953,3.304525,-6.358330,1.557153,0.209044,-2.978390,-6.356180,1.544008
3.304593,0.199933,-6.361766,1.550631,3.304608,-6.360302,1.556833,0.209039,-2.978307,-6.358152,1.543683
3.304677,0.199933,-6.363740,1.550309,3.304692,-6.362274,1.556513,0.209035,-2.978223,-6.360124,1.543358
3.304760,0.199933,-6.365713,1.549987,3.304775,-6.364246,1.556193,0.209030,-2.978140,-6.362096,1.543032
3.304844,0.199933,-6.367686,1.549665,3.304859,-6.366217,1.555873,0.209026,-2.978056,-6.364069,1.542707
3.304928,0.199933,-6.369659,1.549342,3.304943,-6.368189,1.555553,0.209021,-2.977972,-6.366041,1.542382
3.305011,0.199933,-6.371632,1.549019,3.305027,-6.370161,1.555232,0.209017,-2.977888,-6.368013,1.542056
3.305095,0.199933,-6.373605,1.548697,3.305110,-6.372133,1.554912,0.209012,-2.977805,-6.369985,1.541730
3.305179,0.199933,-6.375578,1.548374,3.305194,-6.374104,1.554591,0.209008,-2.977721,-6.371957,1.541404
3.305263,0.199933,-6.377551,1.548050,3.305278,-6.376076,1.554270,0.209004,-2.977637,-6.373929,1.541078
3.305347,0.199933,-6.379525,1.547727,3.305362,-6.378047,1.553949,0.208999,-2.977553,-6.375901,1.540752
3.305431,0.199933,-6.381497,1.547404,3.305446,-6.380019,1.553627,0.208995,-2.977469,-6.377873,1.540425
3.305515,0.199933,-6.383470,1.547080,3.305530,-6.381990,1.553306,0.208990,-2.977385,-6.379845,1.540098
3.305599,0.199933,-6.385443,1.546756,3.305614,-6.383962,1.552984,0.208986,-2.977301,-6.381817,1.539772
3.305683,0.199933,-6.387416,1.546432,3.305699,-6.385933,1.552663,0.208982,-2.977217,-6.383789,1.539445
3.305767,0.199933,-6.389389,1.546108,3.305783,-6.387905,1.552341,0.208977,-2.977133,-6.385761,1.539117
3.305852,0.199933,-6.391362,1.545784,3.305867,-6.389876,1.552019,0.208973,-2.977048,-6.387733,1.538790
3.305936,0.199933,-6.393335,1.545459,3.305951,-6.391848,1.551696,0.208968,-2.976964,-6.389705,1.538463
3.306020,0.199933,-6.395308,1.545135,3.306036,-6.393819,1.551374,0.208964,-2.976880,-6.391677,1.538135
3.306105,0.199933,-6.397280,1.544810,3.306120,-6.395790,1.551051,0.208960,-2.976795,-6.393648,1.537807
3.306189,0.199933,-6.399253,1.544485,3.306205,-6.397762,1.550729,0.208955,-2.976711,-6.395620,1.537479
3.306274,0.199933,-6.401226,1.544160,3.306289,-6.399733,1.550406,0.208951,-2.976626,-6.397592,1.537151
3.306358,0.199933,-6.403199,1.543835,3.306374,-6.401704,1.550083,0.208946,-2.976542,-6.399564,1.536823
3.306443,0.199933,-6.405171,1.543509,3.306458,-6.403676,1.549759,0.208942,-2.976457,-6.401535,1.536494
3.306527,0.199933,-6.407144,1.543184,3.306543,-6.405647,1.549436,0.208938,-2.976373,-6.403507,1.536165
3.306612,0.199933,-6.409117,1.542858,3.306628,-6.407618,1.549112,0.208933,-2.976288,-6.405479,1.535836
3.306697,0.199933,-6.411089,1.542532,3.306713,-6.409589,1.548789,0.208929,-2.976203,-6.407450,1.535507
3.306782,0.199933,-6.413062,1.542206,3.306798,-6.411560,1.548465,0.208925,-2.976118,-6.409422,1.535178
3.306866,0.199933,-6.415034,1.541880,3.306882,-6.413531,1.548141,0.208920,-2.976033,-6.411393,1.534849
3.306951,0.199933,-6.417007,1.541553,3.306967,-6.415502,1.547817,0.208916,-2.975949,-6.413365,1.534519
3.307036,0.199933,-6.418979,1.541227,3.307052,-6.417473,1.547492,0.208912,-2.975864,-6.415336,1.534190
3.307121,0.199934,-6.420952,1.540900,3.307137,-6.419444,1.547168,0.208907,-2.975779,-6.417308,1.533860
3.307206,0.199934,-6.422924,1.540573,3.307222,-6.421415,1.546843,0.208903,-2.975694,-6.419279,1.533530
3.307292,0.199934,-6.424897,1.540246,3.307308,-6.423386,1.546518,0.208899,-2.975608,-6.421251,1.533200
3.307377,0.199934,-6.426869,1.539919,3.307393,-6.425357,1.546193,0.208894,-2.975523,-6.423222,1.532869
3.307462,0.199934,-6.428841,1.539591,3.307478,-6.427328,1.545868,0.208890,-2.975438,-6.425193,1.532539
3.307547,0.199934,-6.430814,1.539264,3.307563,-6.429299,1.545543,0.208886,-2.975353,-6.427165,1.532208
3.307632,0.199934,-6.432786,1.538936,3.307649,-6.431270,1.545217,0.208881,-2.975268,-6.429136,1.531877
3.307718,0.199934,-6.434758,1.538608,3.307734,-6.433241,1.544892,0.208877,-2.975182,-6.431107,1.531546
3.307803,0.199934,-6.436730,1.538280,3.307820,-6.435211,1.544566,0.208873,-2.975097,-6.433078,1.531215
3.307889,0.199934,-6.438703,1.537952,3.307905,-6.437182,1.544240,0.208868,-2.975011,-6.435050,1.530884
3.307974,0.199934,-6.440675,1.537624,3.307991,-6.439153,1.543914,0.208864,-2.974926,-6.437021,1.530552
3.308060,0.199934,-6.442647,1.537295,3.308076,-6.441124,1.543587,0.208860,-2.974840,-6.438992,1.530221
3.308145,0.199934,-6.444619,1.536966,3.308162,-6.443094,1.543261,0.208855,-2.974755,-6.440963,1.529889
3.308231,0.199934,-6.446591,1.536638,3.308248,-6.445065,1.542934,0.208851,-2.974669,-6.442934,1.529557
3.308317,0.199934,-6.448563,1.536309,3.308333,-6.447035,1.542607,0.208847,-2.974583,-6.444905,1.529225
