psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat,psi_d,x_d,y_d
3.048211,0.058019,4.276465,1.816501,3.048239,4.276142,1.819225,0.214563,3.047259,4.276357,1.807902
3.048221,0.058019,4.275885,1.816535,3.048247,4.275562,1.819257,0.214479,3.047274,4.275780,1.807957
3.048230,0.058019,4.275306,1.816569,3.048255,4.274983,1.819288,0.214396,3.047290,4.275203,1.808011
3.048240,0.058019,4.274726,1.816603,3.048263,4.274403,1.819320,0.214312,3.047305,4.274626,1.808066
3.048250,0.058018,4.274147,1.816637,3.048271,4.273824,1.819352,0.214228,3.047321,4.274049,1.808121
3.048259,0.058018,4.273567,1.816671,3.048279,4.273245,1.819383,0.214145,3.047336,4.273472,1.808175
3.048269,0.058018,4.272987,1.816705,3.048287,4.272665,1.819415,0.214061,3.047352,4.272895,1.808230
3.048279,0.058018,4.272408,1.816739,3.048295,4.272086,1.819446,0.213978,3.047367,4.272318,1.808284
3.048288,0.058017,4.271828,1.816774,3.048303,4.271506,1.819478,0.213894,3.047383,4.271741,1.808339
3.048298,0.058017,4.271249,1.816808,3.048311,4.270927,1.819510,0.213811,3.047398,4.271164,1.808393
3.048308,0.058017,4.270669,1.816842,3.048319,4.270348,1.819542,0.213728,3.047413,4.270586,1.808448
3.048318,0.058017,4.270090,1.816876,3.048327,4.269768,1.819573,0.213645,3.047429,4.270009,1.808502
3.048327,0.058016,4.269510,1.816910,3.048335,4.269189,1.819605,0.213561,3.047444,4.269432,1.808557
3.048337,0.058016,4.268931,1.816944,3.048343,4.268610,1.819637,0.213478,3.047460,4.268855,1.808611
3.048347,0.058016,4.268351,1.816979,3.048352,4.268030,1.819669,0.213395,3.047475,4.268278,1.808666
3.048357,0.058016,4.267772,1.817013,3.048360,4.267451,1.819700,0.213312,3.047491,4.267701,1.808720
3.048367,0.058015,4.267192,1.817047,3.048368,4.266872,1.819732,0.213229,3.047506,4.267124,1.808775
3.048377,0.058015,4.266613,1.817081,3.048376,4.266292,1.819764,0.213147,3.047522,4.266547,1.808829
3.048387,0.058015,4.266033,1.817116,3.048385,4.265713,1.819796,0.213064,3.047537,4.265969,1.808884
3.048397,0.058015,4.265454,1.817150,3.048393,4.265134,1.819828,0.212981,3.047553,4.265392,1.808938
3.048407,0.058015,4.264875,1.817184,3.048401,4.264555,1.819860,0.212898,3.047568,4.264815,1.808993
3.048417,0.058014,4.264295,1.817218,3.048410,4.263975,1.819892,0.212816,3.047584,4.264238,1.809047
3.048427,0.058014,4.263716,1.817253,3.048418,4.263396,1.819923,0.212733,3.047599,4.263661,1.809101
3.048437,0.058014,4.263136,1.817287,3.048427,4.262817,1.819955,0.212651,3.047615,4.263084,1.809156
3.048447,0.058014,4.262557,1.817322,3.048435,4.262237,1.819987,0.212568,3.047630,4.262507,1.809210
3.048457,0.058013,4.261977,1.817356,3.048444,4.261658,1.820019,0.212486,3.047645,4.261930,1.809265
3.048467,0.058013,4.261398,1.817390,3.048452,4.261079,1.820051,0.212404,3.047661,4.261352,1.809319
3.048477,0.058013,4.260818,1.817425,3.048461,4.260500,1.820083,0.212321,3.047676,4.260775,1.809373
3.048487,0.058013,4.260239,1.817459,3.048469,4.259920,1.820115,0.212239,3.047692,4.260198,1.809428
3.048497,0.058013,4.259660,1.817494,3.048478,4.259341,1.820147,0.212157,3.047707,4.259621,1.809482
3.048508,0.058012,4.259080,1.817528,3.048487,4.258762,1.820179,0.212075,3.047723,4.259044,1.809536
3.048518,0.058012,4.258501,1.817563,3.048496,4.258183,1.820212,0.211993,3.047738,4.258467,1.809591
3.048528,0.058012,4.257921,1.817597,3.048504,4.257603,1.820244,0.211911,3.047754,4.257890,1.809645
3.048538,0.058012,4.257342,1.817632,3.048513,4.257024,1.820276,0.211829,3.047769,4.257312,1.809699
3.048549,0.058011,4.256762,1.817666,3.048522,4.256445,1.820308,0.211747,3.047784,4.256735,1.809754
3.048559,0.058011,4.256183,1.817701,3.048531,4.255866,1.820340,0.211665,3.047800,4.256158,1.809808
3.048569,0.058011,4.255604,1.817736,3.048540,4.255286,1.820372,0.211584,3.047815,4.255581,1.809862
3.048580,0.058011,4.255024,1.817770,3.048549,4.254707,1.820404,0.211502,3.047831,4.255004,1.809916
3.048590,0.058011,4.254445,1.817805,3.048558,4.254128,1.820437,0.211420,3.047846,4.254427,1.809971
3.048600,0.058010,4.253865,1.817840,3.048567,4.253549,1.820469,0.211339,3.047862,4.253850,1.810025
3.048611,0.058010,4.253286,1.817874,3.048576,4.252970,1.820501,0.211257,3.047877,4.253272,1.810079
3.048621,0.058010,4.252707,1.817909,3.048585,4.252390,1.820533,0.211176,3.047893,4.252695,1.810134
3.048632,0.058010,4.252127,1.817944,3.048594,4.251811,1.820566,0.211094,3.047908,4.252118,1.810188
3.048642,0.058010,4.251548,1.817978,3.048603,4.251232,1.820598,0.211013,3.047923,4.251541,1.810242
3.048652,0.058009,4.250969,1.818013,3.048612,4.250653,1.820630,0.210932,3.047939,4.250964,1.810296
3.048663,0.058009,4.250389,1.818048,3.048622,4.250074,1.820663,0.210850,3.047954,4.250387,1.810350
3.048674,0.058009,4.249810,1.818083,3.048631,4.249494,1.820695,0.210769,3.047970,4.249810,1.810405
3.048684,0.058009,4.249230,1.818118,3.048640,4.248915,1.820727,0.210688,3.047985,4.249232,1.810459
3.048695,0.058009,4.248651,1.818152,3.048650,4.248336,1.820760,0.210607,3.048001,4.248655,1.810513
3.048705,0.058008,4.248072,1.818187,3.048659,4.247757,1.820792,0.210526,3.048016,4.248078,1.810567
3.048716,0.058008,4.247492,1.818222,3.048668,4.247178,1.820825,0.210445,3.048031,4.247501,1.810621
3.048726,0.058008,4.246913,1.818257,3.048678,4.246599,1.820857,0.210364,3.048047,4.246924,1.810675
3.048737,0.058008,4.246334,1.818292,3.048687,4.246019,1.820889,0.210283,3.048062,4.246347,1.810730
3.048748,0.058008,4.245754,1.818327,3.048697,4.245440,1.820922,0.210203,3.048078,4.245769,1.810784
3.048758,0.058007,4.245175,1.818362,3.048707,4.244861,1.820955,0.210122,3.048093,4.245192,1.810838
3.048769,0.058007,4.244596,1.818397,3.048716,4.244282,1.820987,0.210041,3.048108,4.244615,1.810892
3.048780,0.058007,4.244016,1.818432,3.048726,4.243703,1.821020,0.209960,3.048124,4.244038,1.810946
3.048790,0.058007,4.243437,1.818467,3.048736,4.243124,1.821052,0.209880,3.048139,4.243461,1.811000
3.048801,0.058007,4.242858,1.818502,3.048745,4.242545,1.821085,0.209799,3.048155,4.242884,1.811054
3.048812,0.058006,4.242278,1.818537,3.048755,4.241966,1.821117,0.209719,3.048170,4.242306,1.811108
3.048823,0.058006,4.241699,1.818572,3.048765,4.241386,1.821150,0.209639,3.048186,4.241729,1.811162
3.048834,0.058006,4.241120,1.818607,3.048775,4.240807,1.821183,0.209558,3.048201,4.241152,1.811216
3.048844,0.058006,4.240541,1.818642,3.048785,4.240228,1.821215,0.209478,3.048216,4.240575,1.811271
3.048855,0.058006,4.239961,1.818678,3.048795,4.239649,1.821248,0.209398,3.048232,4.239998,1.811325
3.048866,0.058006,4.239382,1.818713,3.048805,4.239070,1.821281,0.209318,3.048247,4.239421,1.811379
3.048877,0.058005,4.238803,1.818748,3.048815,4.238491,1.821314,0.209237,3.048263,4.238843,1.811433
3.048888,0.058005,4.238223,1.818783,3.048825,4.237912,1.821346,0.209157,3.048278,4.238266,1.811487
3.048899,0.058005,4.237644,1.818818,3.048835,4.237333,1.821379,0.209077,3.048293,4.237689,1.811541
3.048910,0.058005,4.237065,1.818854,3.048845,4.236754,1.821412,0.208997,3.048309,4.237112,1.811595
3.048921,0.058005,4.236486,1.818889,3.048856,4.236175,1.821445,0.208918,3.048324,4.236535,1.811649
3.048932,0.058004,4.235906,1.818924,3.048866,4.235596,1.821478,0.208838,3.048340,4.235958,1.811703
3.048943,0.058004,4.235327,1.818960,3.048876,4.235016,1.821511,0.208758,3.048355,4.235380,1.811757
3.048954,0.058004,4.234748,1.818995,3.048886,4.234437,1.821544,0.208678,3.048370,4.234803,1.811811
3.048965,0.058004,4.234169,1.819030,3.048897,4.233858,1.821576,0.208599,3.048386,4.234226,1.811865
3.048976,0.058004,4.233589,1.819066,3.048907,4.233279,1.821609,0.208519,3.048401,4.233649,1.811919
3.048987,0.058004,4.233010,1.819101,3.048918,4.232700,1.821642,0.208439,3.048417,4.233072,1.811972
3.048998,0.058003,4.232431,1.819137,3.048928,4.232121,1.821675,0.208360,3.048432,4.232494,1.812026
3.049009,0.058003,4.231852,1.819172,3.048939,4.231542,1.821708,0.208280,3.048447,4.231917,1.812080
3.049020,0.058003,4.231272,1.819208,3.048949,4.230963,1.821741,0.208201,3.048463,4.231340,1.812134
3.049031,0.058003,4.230693,1.819243,3.048960,4.230384,1.821774,0.208122,3.048478,4.230763,1.812188
3.049042,0.058003,4.230114,1.819279,3.048970,4.229805,1.821808,0.208042,3.048493,4.230186,1.812242
3.049054,0.058003,4.229535,1.819314,3.048981,4.229226,1.821841,0.207963,3.048509,4.229608,1.812296
3.049065,0.058002,4.228956,1.819350,3.048992,4.228647,1.821874,0.207884,3.048524,4.229031,1.812350
3.049076,0.058002,4.228376,1.819385,3.049003,4.228068,1.821907,0.207805,3.048540,4.228454,1.812404
3.049087,0.058002,4.227797,1.819421,3.049014,4.227489,1.821940,0.207726,3.048555,4.227877,1.812458
3.049098,0.058002,4.227218,1.819457,3.049024,4.226910,1.821973,0.207647,3.048570,4.227300,1.812511
3.049110,0.058002,4.226639,1.819492,3.049035,4.226331,1.822006,0.207568,3.048586,4.226722,1.812565
3.049121,0.058002,4.226059,1.819528,3.049046,4.225752,1.822040,0.207489,3.048601,4.226145,1.812619
3.049132,0.058001,4.225480,1.819564,3.049057,4.225173,1.822073,0.207410,3.048616,4.225568,1.812673
3.049144,0.058001,4.224901,1.819599,3.049068,4.224594,1.822106,0.207331,3.048632,4.224991,1.812727
3.049155,0.058001,4.224322,1.819635,3.049079,4.224015,1.822140,0.207252,3.048647,4.224414,1.812781
3.049166,0.058001,4.223743,1.819671,3.049090,4.223436,1.822173,0.207174,3.048663,4.223836,1.812834
3.049178,0.058001,4.223164,1.819707,3.049102,4.222857,1.822206,0.207095,3.048678,4.223259,1.812888
3.049189,0.058001,4.222584,1.819743,3.049113,4.222278,1.822240,0.207017,3.048693,4.222682,1.812942
3.049200,0.058001,4.222005,1.819778,3.049124,4.221699,1.822273,0.206938,3.048709,4.222105,1.812996
3.049212,0.058000,4.221426,1.819814,3.049135,4.221120,1.822306,0.206860,3.048724,4.221528,1.813049
3.049223,0.058000,4.220847,1.819850,3.049147,4.220541,1.822340,0.206781,3.048739,4.220950,1.813103
3.049235,0.058000,4.220268,1.819886,3.049158,4.219962,1.822373,0.206703,3.048755,4.220373,1.813157
3.049246,0.058000,4.219689,1.819922,3.049169,4.219383,1.822407,0.206624,3.048770,4.219796,1.813211
3.049258,0.058000,4.219109,1.819958,3.049181,4.218804,1.822440,0.206546,3.048785,4.219219,1.813264
3.049269,0.058000,4.218530,1.819994,3.049192,4.218225,1.822474,0.206468,3.048801,4.218642,1.813318
3.049281,0.058000,4.217951,1.820030,3.049204,4.217646,1.822507,0.206390,3.048816,4.218064,1.813372
3.049292,0.057999,4.217372,1.820066,3.049215,4.217068,1.822541,0.206312,3.048832,4.217487,1.813426
3.049304,0.057999,4.216793,1.820102,3.049227,4.216489,1.822575,0.206234,3.048847,4.216910,1.813479
3.049315,0.057999,4.216214,1.820138,3.049238,4.215910,1.822608,0.206156,3.048862,4.216333,1.813533
3.049327,0.057999,4.215635,1.820174,3.049250,4.215331,1.822642,0.206078,3.048878,4.215755,1.813587
3.049338,0.057999,4.215055,1.820210,3.049262,4.214752,1.822676,0.206000,3.048893,4.215178,1.813640
3.049350,0.057999,4.214476,1.820246,3.049273,4.214173,1.822709,0.205922,3.048908,4.214601,1.813694
3.049362,0.057999,4.213897,1.820283,3.049285,4.213594,1.822743,0.205844,3.048924,4.214024,1.813748
3.049373,0.057998,4.213318,1.820319,3.049297,4.213015,1.822777,0.205766,3.048939,4.213447,1.813801
3.049385,0.057998,4.212739,1.820355,3.049309,4.212436,1.822811,0.205689,3.048954,4.212869,1.813855
3.049397,0.057998,4.212160,1.820391,3.049321,4.211857,1.822844,0.205611,3.048970,4.212292,1.813908
3.049408,0.057998,4.211581,1.820427,3.049333,4.211278,1.822878,0.205534,3.048985,4.211715,1.813962
3.049420,0.057998,4.211002,1.820464,3.049344,4.210700,1.822912,0.205456,3.049000,4.211138,1.814016
3.049432,0.057998,4.210423,1.820500,3.049356,4.210121,1.822946,0.205379,3.049016,4.210560,1.814069
3.049443,0.057998,4.209844,1.820536,3.049368,4.209542,1.822980,0.205301,3.049031,4.209983,1.814123
3.049455,0.057997,4.209264,1.820573,3.049381,4.208963,1.823014,0.205224,3.049046,4.209406,1.814176
3.049467,0.057997,4.208685,1.820609,3.049393,4.208384,1.823048,0.205146,3.049062,4.208829,1.814230
3.049479,0.057997,4.208106,1.820645,3.049405,4.207805,1.823082,0.205069,3.049077,4.208252,1.814284
3.049490,0.057997,4.207527,1.820682,3.049417,4.207226,1.823116,0.204992,3.049092,4.207674,1.814337
3.049502,0.057997,4.206948,1.820718,3.049429,4.206647,1.823150,0.204915,3.049108,4.207097,1.814391
3.049514,0.057997,4.206369,1.820755,3.049441,4.206069,1.823184,0.204838,3.049123,4.206520,1.814444
3.049526,0.057997,4.205790,1.820791,3.049454,4.205490,1.823218,0.204761,3.049138,4.205943,1.814498
3.049538,0.057996,4.205211,1.820828,3.049466,4.204911,1.823252,0.204684,3.049154,4.205365,1.814551
3.049550,0.057996,4.204632,1.820864,3.049478,4.204332,1.823286,0.204607,3.049169,4.204788,1.814605
3.049562,0.057996,4.204053,1.820901,3.049490,4.203753,1.823320,0.204530,3.049184,4.204211,1.814658
3.049573,0.057996,4.203474,1.820937,3.049503,4.203174,1.823354,0.204453,3.049200,4.203634,1.814712
3.049585,0.057996,4.202895,1.820974,3.049515,4.202596,1.823388,0.204376,3.049215,4.203056,1.814765
3.049597,0.057996,4.202316,1.821011,3.049528,4.202017,1.823423,0.204299,3.049230,4.202479,1.814819
3.049609,0.057996,4.201737,1.821047,3.049540,4.201438,1.823457,0.204223,3.049246,4.201902,1.814872
3.049621,0.057996,4.201158,1.821084,3.049553,4.200859,1.823491,0.204146,3.049261,4.201325,1.814926
3.049633,0.057995,4.200579,1.821121,3.049565,4.200280,1.823525,0.204070,3.049276,4.200747,1.814979
3.049645,0.057995,4.200000,1.821157,3.049578,4.199701,1.823560,0.203993,3.049292,4.200170,1.815032
3.049657,0.057995,4.199421,1.821194,3.049590,4.199123,1.823594,0.203917,3.049307,4.199593,1.815086
3.049669,0.057995,4.198842,1.821231,3.049603,4.198544,1.823628,0.203840,3.049322,4.199016,1.815139
3.049681,0.057995,4.198262,1.821268,3.049616,4.197965,1.823663,0.203764,3.049338,4.198439,1.815193
3.049693,0.057995,4.197683,1.821305,3.049628,4.197386,1.823697,0.203687,3.049353,4.197861,1.815246
3.049705,0.057995,4.197104,1.821341,3.049641,4.196807,1.823732,0.203611,3.049368,4.197284,1.815299
3.049717,0.057995,4.196525,1.821378,3.049654,4.196229,1.823766,0.203535,3.049383,4.196707,1.815353
3.049729,0.057995,4.195946,1.821415,3.049667,4.195650,1.823801,0.203459,3.049399,4.196130,1.815406
3.049741,0.057994,4.195367,1.821452,3.049680,4.195071,1.823835,0.203383,3.049414,4.195552,1.815460
3.049754,0.057994,4.194788,1.821489,3.049692,4.194492,1.823870,0.203307,3.049429,4.194975,1.815513
3.049766,0.057994,4.194209,1.821526,3.049705,4.193913,1.823904,0.203231,3.049445,4.194398,1.815566
3.049778,0.057994,4.193630,1.821563,3.049718,4.193335,1.823939,0.203155,3.049460,4.193821,1.815620
3.049790,0.057994,4.193051,1.821600,3.049731,4.192756,1.823973,0.203079,3.049475,4.193243,1.815673
3.049802,0.057994,4.192473,1.821637,3.049744,4.192177,1.824008,0.203003,3.049491,4.192666,1.815726
3.049814,0.057994,4.191894,1.821674,3.049757,4.191598,1.824043,0.202927,3.049506,4.192089,1.815780
3.049827,0.057994,4.191315,1.821711,3.049770,4.191020,1.824077,0.202851,3.049521,4.191511,1.815833
3.049839,0.057993,4.190736,1.821748,3.049783,4.190441,1.824112,0.202776,3.049536,4.190934,1.815886
3.049851,0.057993,4.190157,1.821785,3.049796,4.189862,1.824147,0.202700,3.049552,4.190357,1.815940
3.049863,0.057993,4.189578,1.821822,3.049809,4.189283,1.824182,0.202624,3.049567,4.189780,1.815993
3.049875,0.057993,4.188999,1.821860,3.049822,4.188705,1.824216,0.202549,3.049582,4.189202,1.816046
3.049888,0.057993,4.188420,1.821897,3.049835,4.188126,1.824251,0.202473,3.049598,4.188625,1.816099
3.049900,0.057993,4.187841,1.821934,3.049848,4.187547,1.824286,0.202398,3.049613,4.188048,1.816153
3.049912,0.057993,4.187262,1.821971,3.049862,4.186968,1.824321,0.202322,3.049628,4.187471,1.816206
3.049925,0.057993,4.186683,1.822009,3.049875,4.186390,1.824356,0.202247,3.049643,4.186893,1.816259
3.049937,0.057993,4.186104,1.822046,3.049888,4.185811,1.824391,0.202172,3.049659,4.186316,1.816312
3.049949,0.057992,4.185525,1.822083,3.049901,4.185232,1.824426,0.202096,3.049674,4.185739,1.816365
3.049962,0.057992,4.184946,1.822121,3.049915,4.184653,1.824460,0.202021,3.049689,4.185162,1.816419
3.049974,0.057992,4.184367,1.822158,3.049928,4.184075,1.824495,0.201946,3.049705,4.184584,1.816472
3.049986,0.057992,4.183788,1.822195,3.049941,4.183496,1.824530,0.201871,3.049720,4.184007,1.816525
3.049999,0.057992,4.183209,1.822233,3.049954,4.182917,1.824565,0.201796,3.049735,4.183430,1.816578
3.050011,0.057992,4.182630,1.822270,3.049968,4.182339,1.824601,0.201721,3.049750,4.182853,1.816631
3.050024,0.057992,4.182051,1.822308,3.049981,4.181760,1.824636,0.201646,3.049766,4.182275,1.816685
3.050036,0.057992,4.181473,1.822345,3.049995,4.181181,1.824671,0.201571,3.049781,4.181698,1.816738
3.050048,0.057992,4.180894,1.822383,3.050008,4.180603,1.824706,0.201496,3.049796,4.181121,1.816791
3.050061,0.057992,4.180315,1.822420,3.050021,4.180024,1.824741,0.201421,3.049812,4.180543,1.816844
3.050073,0.057991,4.179736,1.822458,3.050035,4.179445,1.824776,0.201347,3.049827,4.179966,1.816897
3.050086,0.057991,4.179157,1.822495,3.050048,4.178866,1.824811,0.201272,3.049842,4.179389,1.816950
3.050098,0.057991,4.178578,1.822533,3.050062,4.178288,1.824847,0.201197,3.049857,4.178812,1.817003
3.050111,0.057991,4.177999,1.822570,3.050075,4.177709,1.824882,0.201123,3.049873,4.178234,1.817056
3.050123,0.057991,4.177420,1.822608,3.050089,4.177130,1.824917,0.201048,3.049888,4.177657,1.817110
3.050136,0.057991,4.176841,1.822646,3.050102,4.176552,1.824952,0.200974,3.049903,4.177080,1.817163
3.050148,0.057991,4.176262,1.822683,3.050116,4.175973,1.824988,0.200899,3.049918,4.176502,1.817216
3.050161,0.057991,4.175684,1.822721,3.050129,4.175394,1.825023,0.200825,3.049934,4.175925,1.817269
3.050173,0.057991,4.175105,1.822759,3.050143,4.174816,1.825059,0.200750,3.049949,4.175348,1.817322
3.050186,0.057991,4.174526,1.822797,3.050156,4.174237,1.825094,0.200676,3.049964,4.174771,1.817375
3.050199,0.057990,4.173947,1.822834,3.050170,4.173658,1.825129,0.200602,3.049979,4.174193,1.817428
3.050211,0.057990,4.173368,1.822872,3.050184,4.173080,1.825165,0.200528,3.049995,4.173616,1.817481
3.050224,0.057990,4.172789,1.822910,3.050197,4.172501,1.825200,0.200453,3.050010,4.173039,1.817534
3.050236,0.057990,4.172210,1.822948,3.050211,4.171923,1.825236,0.200379,3.050025,4.172461,1.817587
3.050249,0.057990,4.171631,1.822986,3.050225,4.171344,1.825271,0.200305,3.050040,4.171884,1.817640
3.050262,0.057990,4.171053,1.823024,3.050238,4.170765,1.825307,0.200231,3.050056,4.171307,1.817693
3.050274,0.057990,4.170474,1.823062,3.050252,4.170187,1.825342,0.200157,3.050071,4.170730,1.817746
3.050287,0.057990,4.169895,1.823100,3.050266,4.169608,1.825378,0.200083,3.050086,4.170152,1.817799
3.050300,0.057990,4.169316,1.823138,3.050279,4.169029,1.825414,0.200009,3.050101,4.169575,1.817852
3.050312,0.057990,4.168737,1.823176,3.050293,4.168451,1.825449,0.199936,3.050117,4.168998,1.817905
3.050325,0.057990,4.168158,1.823214,3.050307,4.167872,1.825485,0.199862,3.050132,4.168420,1.817958
3.050338,0.057989,4.167580,1.823252,3.050321,4.167294,1.825521,0.199788,3.050147,4.167843,1.818011
3.050351,0.057989,4.167001,1.823290,3.050334,4.166715,1.825557,0.199715,3.050162,4.167266,1.818064
3.050363,0.057989,4.166422,1.823328,3.050348,4.166136,1.825592,0.199641,3.050178,4.166689,1.818117
3.050376,0.057989,4.165843,1.823366,3.050362,4.165558,1.825628,0.199567,3.050193,4.166111,1.818170
3.050389,0.057989,4.165264,1.823404,3.050376,4.164979,1.825664,0.199494,3.050208,4.165534,1.818223
3.050402,0.057989,4.164685,1.823442,3.050389,4.164400,1.825700,0.199420,3.050223,4.164957,1.818275
3.050414,0.057989,4.164107,1.823480,3.050403,4.163822,1.825736,0.199347,3.050239,4.164379,1.818328
3.050427,0.057989,4.163528,1.823519,3.050417,4.163243,1.825771,0.199274,3.050254,4.163802,1.818381
3.050440,0.057989,4.162949,1.823557,3.050431,4.162665,1.825807,0.199200,3.050269,4.163225,1.818434
3.050453,0.057989,4.162370,1.823595,3.050445,4.162086,1.825843,0.199127,3.050284,4.162647,1.818487
3.050466,0.057989,4.161791,1.823633,3.050459,4.161508,1.825879,0.199054,3.050300,4.162070,1.818540
3.050478,0.057988,4.161213,1.823672,3.050472,4.160929,1.825915,0.198980,3.050315,4.161493,1.818593
3.050491,0.057988,4.160634,1.823710,3.050486,4.160350,1.825951,0.198907,3.050330,4.160916,1.818645
3.050504,0.057988,4.160055,1.823748,3.050500,4.159772,1.825987,0.198834,3.050345,4.160338,1.818698
