psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat
0.132552,0.047666,14.960942,1.994792,0.132586,14.965783,1.999046,0.014587
0.132552,0.047381,14.961413,1.994855,0.132586,14.966257,1.999122,0.014277
0.132552,0.047096,14.961881,1.994918,0.132586,14.966729,1.999197,0.013967
0.132552,0.046811,14.962347,1.994980,0.132586,14.967197,1.999272,0.013656
0.132552,0.046526,14.962809,1.995041,0.132586,14.967663,1.999346,0.013346
0.132552,0.046241,14.963269,1.995103,0.132586,14.968127,1.999420,0.013036
0.132552,0.045956,14.963726,1.995163,0.132586,14.968587,1.999494,0.012726
0.132552,0.045671,14.964180,1.995224,0.132586,14.969044,1.999568,0.012416
0.132552,0.045385,14.964631,1.995284,0.132586,14.969499,1.999641,0.012105
0.132552,0.045100,14.965080,1.995344,0.132586,14.969951,1.999713,0.011795
0.132552,0.044815,14.965526,1.995403,0.132586,14.970400,1.999785,0.011485
0.132552,0.044530,14.965968,1.995462,0.132586,14.970846,1.999857,0.011175
0.132552,0.044245,14.966408,1.995521,0.132586,14.971290,1.999929,0.010864
0.132552,0.043960,14.966846,1.995579,0.132586,14.971730,2.000000,0.010554
0.132552,0.043674,14.967280,1.995637,0.132586,14.972168,2.000070,0.010244
0.132552,0.043389,14.967711,1.995695,0.132587,14.972603,2.000141,0.009933
0.132552,0.043104,14.968140,1.995752,0.132587,14.973035,2.000211,0.009623
0.132552,0.042819,14.968566,1.995809,0.132587,14.973464,2.000280,0.009313
0.132552,0.042533,14.968989,1.995865,0.132587,14.973890,2.000349,0.009002
0.132552,0.042248,14.969409,1.995921,0.132587,14.974314,2.000418,0.008692
0.132552,0.041963,14.969826,1.995977,0.132587,14.974734,2.000486,0.008382
0.132552,0.041678,14.970241,1.996032,0.132587,14.975152,2.000554,0.008071
0.132552,0.041392,14.970653,1.996087,0.132587,14.975567,2.000622,0.007761
0.132552,0.041107,14.971062,1.996142,0.132587,14.975979,2.000689,0.007451
0.132552,0.040822,14.971468,1.996196,0.132587,14.976389,2.000756,0.007140
0.132552,0.040536,14.971871,1.996249,0.132587,14.976795,2.000822,0.006830
0.132552,0.040251,14.972271,1.996303,0.132587,14.977199,2.000889,0.006519
0.132552,0.039965,14.972669,1.996356,0.132587,14.977600,2.000954,0.006209
0.132552,0.039680,14.973063,1.996408,0.132587,14.977998,2.001020,0.005899
0.132552,0.039394,14.973455,1.996461,0.132587,14.978393,2.001084,0.005588
0.132552,0.039109,14.973844,1.996513,0.132587,14.978785,2.001149,0.005278
0.132552,0.038824,14.974231,1.996564,0.132587,14.979175,2.001213,0.004967
0.132552,0.038538,14.974614,1.996615,0.132587,14.979562,2.001277,0.004657
0.132552,0.038253,14.974995,1.996666,0.132587,14.979946,2.001340,0.004346
0.132552,0.037967,14.975372,1.996716,0.132587,14.980327,2.001403,0.004036
0.132552,0.037681,14.975747,1.996766,0.132587,14.980705,2.001466,0.003725
0.132552,0.037396,14.976119,1.996816,0.132587,14.981080,2.001528,0.003415
0.132552,0.037110,14.976489,1.996865,0.132587,14.981453,2.001590,0.003104
0.132552,0.036825,14.976855,1.996914,0.132587,14.981822,2.001651,0.002794
0.132552,0.036539,14.977219,1.996963,0.132587,14.982189,2.001713,0.002483
0.132552,0.036254,14.977580,1.997011,0.132587,14.982553,2.001773,0.002173
0.132552,0.035968,14.977937,1.997058,0.132587,14.982914,2.001834,0.001862
0.132552,0.035682,14.978293,1.997106,0.132587,14.983273,2.001893,0.001552
0.132552,0.035397,14.978645,1.997153,0.132587,14.983628,2.001953,0.001241
0.132552,0.035111,14.978994,1.997199,0.132587,14.983981,2.002012,0.000931
0.132552,0.034825,14.979341,1.997245,0.132587,14.984331,2.002071,0.000620
0.132552,0.034540,14.979685,1.997291,0.132587,14.984678,2.002129,0.000310
0.132552,0.034254,14.980026,1.997337,0.132587,14.985022,2.002187,-0.000001
0.132552,0.033968,14.980364,1.997382,0.132587,14.985363,2.002245,-0.000311
0.132552,0.033683,14.980699,1.997427,0.132587,14.985702,2.002302,-0.000622
0.132552,0.033397,14.981032,1.997471,0.132587,14.986037,2.002359,-0.000932
0.132552,0.033111,14.981361,1.997515,0.132587,14.986370,2.002415,-0.001243
0.132552,0.032825,14.981688,1.997558,0.132587,14.986700,2.002472,-0.001554
0.132552,0.032540,14.982012,1.997602,0.132587,14.987027,2.002527,-0.001864
0.132552,0.032254,14.982333,1.997644,0.132587,14.987352,2.002583,-0.002175
0.132552,0.031968,14.982651,1.997687,0.132587,14.987673,2.002637,-0.002485
0.132552,0.031682,14.982967,1.997729,0.132587,14.987992,2.002692,-0.002796
0.132552,0.031396,14.983279,1.997771,0.132587,14.988308,2.002746,-0.003106
0.132552,0.031110,14.983589,1.997812,0.132587,14.988621,2.002800,-0.003417
0.132552,0.030825,14.983896,1.997853,0.132587,14.988931,2.002853,-0.003728
0.132552,0.030539,14.984200,1.997893,0.132587,14.989238,2.002906,-0.004038
0.132552,0.030253,14.984502,1.997934,0.132587,14.989542,2.002959,-0.004349
0.132552,0.029967,14.984800,1.997973,0.132587,14.989844,2.003011,-0.004659
0.132552,0.029681,14.985096,1.998013,0.132587,14.990143,2.003063,-0.004970
0.132552,0.029395,14.985388,1.998052,0.132587,14.990439,2.003114,-0.005281
0.132552,0.029109,14.985678,1.998090,0.132587,14.990732,2.003166,-0.005591
0.132552,0.028823,14.985966,1.998129,0.132587,14.991022,2.003216,-0.005902
0.132552,0.028537,14.986250,1.998167,0.132587,14.991309,2.003267,-0.006213
0.132552,0.028251,14.986531,1.998204,0.132587,14.991594,2.003316,-0.006523
0.132552,0.027965,14.986810,1.998241,0.132587,14.991876,2.003366,-0.006834
0.132552,0.027680,14.987086,1.998278,0.132587,14.992155,2.003415,-0.007144
0.132552,0.027394,14.987359,1.998314,0.132587,14.992431,2.003464,-0.007455
0.132552,0.027108,14.987629,1.998350,0.132587,14.992704,2.003512,-0.007766
0.132552,0.026822,14.987896,1.998386,0.132587,14.992974,2.003560,-0.008076
0.132552,0.026536,14.988160,1.998421,0.132587,14.993242,2.003608,-0.008387
0.132552,0.026249,14.988422,1.998456,0.132587,14.993507,2.003655,-0.008698
0.132552,0.025963,14.988681,1.998491,0.132587,14.993768,2.003702,-0.009008
0.132552,0.025677,14.988937,1.998525,0.132588,14.994027,2.003748,-0.009319
0.132552,0.025391,14.989190,1.998559,0.132588,14.994284,2.003795,-0.009629
0.132552,0.025105,14.989440,1.998592,0.132588,14.994537,2.003840,-0.009940
0.132552,0.024819,14.989688,1.998625,0.132588,14.994787,2.003886,-0.010251
0.132552,0.024533,14.989932,1.998658,0.132588,14.995035,2.003930,-0.010561
0.132552,0.024247,14.990174,1.998690,0.132588,14.995280,2.003975,-0.010872
0.132552,0.023961,14.990413,1.998722,0.132588,14.995522,2.004019,-0.011183
0.132552,0.023675,14.990649,1.998753,0.132588,14.995761,2.004063,-0.011493
0.132552,0.023389,14.990882,1.998784,0.132588,14.995997,2.004106,-0.011804
0.132552,0.023103,14.991113,1.998815,0.132588,14.996231,2.004149,-0.012115
0.132552,0.022816,14.991340,1.998845,0.132588,14.996461,2.004192,-0.012425
0.132552,0.022530,14.991565,1.998875,0.132588,14.996689,2.004234,-0.012736
0.132552,0.022244,14.991787,1.998905,0.132588,14.996914,2.004276,-0.013047
0.132552,0.021958,14.992006,1.998934,0.132588,14.997136,2.004317,-0.013357
0.132552,0.021672,14.992222,1.998963,0.132588,14.997355,2.004358,-0.013668
0.132552,0.021386,14.992436,1.998991,0.132588,14.997572,2.004399,-0.013979
0.132552,0.021099,14.992646,1.999019,0.132588,14.997785,2.004439,-0.014289
0.132552,0.020813,14.992854,1.999047,0.132588,14.997996,2.004479,-0.014600
0.132552,0.020527,14.993059,1.999075,0.132588,14.998204,2.004519,-0.014911
0.132552,0.020241,14.993261,1.999101,0.132588,14.998409,2.004558,-0.015221
0.132552,0.019955,14.993460,1.999128,0.132588,14.998611,2.004597,-0.015532
0.132552,0.019668,14.993656,1.999154,0.132588,14.998811,2.004635,-0.015843
0.132552,0.019382,14.993850,1.999180,0.132588,14.999007,2.004673,-0.016153
0.132552,0.019096,14.994041,1.999205,0.132588,14.999201,2.004711,-0.016464
0.132552,0.018810,14.994228,1.999230,0.132588,14.999392,2.004748,-0.016775
0.132552,0.018523,14.994414,1.999255,0.132588,14.999580,2.004785,-0.017085
0.132552,0.018237,14.994596,1.999279,0.132588,14.999765,2.004821,-0.017396
0.132552,0.017951,14.994775,1.999303,0.132588,14.999947,2.004857,-0.017707
0.132552,0.017665,14.994952,1.999327,0.132588,15.000127,2.004893,-0.018017
0.132552,0.017378,14.995125,1.999350,0.132588,15.000303,2.004928,-0.018328
0.132552,0.017092,14.995296,1.999373,0.132588,15.000477,2.004963,-0.018639
0.132552,0.016806,14.995464,1.999395,0.132588,15.000648,2.004998,-0.018950
0.132552,0.016519,14.995629,1.999417,0.132588,15.000816,2.005032,-0.019260
0.132552,0.016233,14.995792,1.999439,0.132588,15.000981,2.005066,-0.019571
0.132552,0.015947,14.995951,1.999460,0.132588,15.001144,2.005099,-0.019882
0.132552,0.015660,14.996108,1.999481,0.132588,15.001303,2.005132,-0.020192
0.132552,0.015374,14.996262,1.999502,0.132588,15.001460,2.005164,-0.020503
0.132552,0.015088,14.996412,1.999522,0.132588,15.001614,2.005197,-0.020814
0.132552,0.014801,14.996561,1.999541,0.132588,15.001765,2.005229,-0.021124
0.132552,0.014515,14.996706,1.999561,0.132588,15.001913,2.005260,-0.021435
0.132552,0.014229,14.996848,1.999580,0.132588,15.002059,2.005291,-0.021746
0.132552,0.013942,14.996988,1.999598,0.132588,15.002201,2.005322,-0.022056
0.132552,0.013656,14.997125,1.999617,0.132588,15.002341,2.005352,-0.022367
0.132552,0.013370,14.997259,1.999634,0.132588,15.002478,2.005382,-0.022678
0.132552,0.013083,14.997390,1.999652,0.132588,15.002612,2.005411,-0.022988
0.132552,0.012797,14.997518,1.999669,0.132588,15.002743,2.005440,-0.023299
0.132552,0.012510,14.997644,1.999686,0.132588,15.002871,2.005469,-0.023610
0.132552,0.012224,14.997766,1.999702,0.132588,15.002996,2.005498,-0.023920
0.132552,0.011938,14.997886,1.999718,0.132588,15.003119,2.005526,-0.024231
0.132552,0.011651,14.998003,1.999734,0.132588,15.003239,2.005553,-0.024542
0.132552,0.011365,14.998117,1.999749,0.132588,15.003356,2.005580,-0.024852
0.132552,0.011078,14.998228,1.999764,0.132588,15.003470,2.005607,-0.025163
0.132552,0.010792,14.998336,1.999778,0.132588,15.003581,2.005634,-0.025474
0.132552,0.010506,14.998442,1.999792,0.132588,15.003689,2.005660,-0.025784
0.132552,0.010219,14.998545,1.999806,0.132588,15.003795,2.005685,-0.026095
0.132552,0.009933,14.998645,1.999819,0.132588,15.003898,2.005711,-0.026405
0.132552,0.009646,14.998742,1.999832,0.132588,15.003998,2.005735,-0.026716
0.132552,0.009360,14.998836,1.999845,0.132588,15.004095,2.005760,-0.027027
0.132552,0.009073,14.998927,1.999857,0.132588,15.004189,2.005784,-0.027337
0.132552,0.008787,14.999016,1.999869,0.132588,15.004280,2.005808,-0.027648
0.132552,0.008500,14.999101,1.999880,0.132588,15.004369,2.005831,-0.027959
0.132552,0.008214,14.999184,1.999891,0.132588,15.004454,2.005854,-0.028269
0.132552,0.007928,14.999264,1.999902,0.132588,15.004537,2.005877,-0.028580
0.132552,0.007641,14.999341,1.999912,0.132588,15.004617,2.005899,-0.028891
0.132552,0.007355,14.999416,1.999922,0.132588,15.004694,2.005921,-0.029201
0.132552,0.007068,14.999487,1.999932,0.132588,15.004768,2.005942,-0.029512
0.132552,0.006782,14.999556,1.999941,0.132588,15.004840,2.005963,-0.029822
0.132552,0.006495,14.999622,1.999950,0.132588,15.004908,2.005984,-0.030133
0.132552,0.006209,14.999685,1.999958,0.132589,15.004974,2.006004,-0.030444
0.132552,0.005922,14.999745,1.999966,0.132589,15.005037,2.006024,-0.030754
0.132552,0.005636,14.999802,1.999974,0.132589,15.005097,2.006043,-0.031065
0.132552,0.005349,14.999856,1.999981,0.132589,15.005154,2.006062,-0.031375
0.132552,0.005063,14.999908,1.999988,0.132589,15.005209,2.006081,-0.031686
0.132552,0.004776,14.999957,1.999994,0.132589,15.005260,2.006099,-0.031997
0.132552,0.004490,15.000003,2.000000,0.132589,15.005309,2.006117,-0.032307
0.132552,0.004203,15.000046,2.000006,0.132589,15.005355,2.006135,-0.032618
0.132552,0.003917,15.000086,2.000011,0.132589,15.005397,2.006152,-0.032928
0.132552,0.003630,15.000123,2.000016,0.132589,15.005438,2.006169,-0.033239
0.132552,0.003344,15.000158,2.000021,0.132589,15.005475,2.006185,-0.033550
0.132552,0.003057,15.000190,2.000025,0.132589,15.005509,2.006201,-0.033860
0.132552,0.002771,15.000219,2.000029,0.132589,15.005541,2.006217,-0.034171
0.132552,0.002484,15.000245,2.000033,0.132589,15.005570,2.006232,-0.034481
0.132552,0.002198,15.000268,2.000036,0.132589,15.005596,2.006247,-0.034792
0.132552,0.001911,15.000288,2.000038,0.132589,15.005619,2.006262,-0.035102
0.132552,0.001625,15.000306,2.000041,0.132589,15.005639,2.006276,-0.035413
0.132552,0.001338,15.000320,2.000043,0.132589,15.005656,2.006289,-0.035723
0.132552,0.001052,15.000332,2.000044,0.132589,15.005671,2.006303,-0.036034
0.132552,0.000765,15.000341,2.000046,0.132589,15.005682,2.006316,-0.036344
0.132552,0.000479,15.000348,2.000046,0.132589,15.005691,2.006328,-0.036655
0.132552,0.000192,15.000351,2.000047,0.132589,15.005697,2.006340,-0.036966
0.132552,-0.000094,15.000351,2.000047,0.132589,15.005700,2.006352,-0.037276
0.132552,-0.000381,15.000349,2.000047,0.132589,15.005701,2.006363,-0.037587
0.132552,-0.000667,15.000344,2.000046,0.132589,15.005698,2.006374,-0.037897
0.132552,-0.000954,15.000336,2.000045,0.132589,15.005693,2.006385,-0.038207
0.132552,-0.001240,15.000325,2.000043,0.132589,15.005685,2.006395,-0.038518
0.132552,-0.001526,15.000311,2.000041,0.132589,15.005674,2.006405,-0.038828
0.132552,-0.001813,15.000295,2.000039,0.132589,15.005660,2.006415,-0.039138
0.132552,-0.002099,15.000275,2.000037,0.132589,15.005643,2.006424,-0.039449
0.132552,-0.002386,15.000253,2.000034,0.132589,15.005623,2.006432,-0.039759
0.132552,-0.002672,15.000228,2.000030,0.132589,15.005601,2.006441,-0.040070
0.132552,-0.002958,15.000200,2.000027,0.132589,15.005576,2.006449,-0.040380
0.132552,-0.003245,15.000169,2.000023,0.132589,15.005547,2.006456,-0.040690
0.132552,-0.003531,15.000136,2.000018,0.132589,15.005516,2.006463,-0.041001
0.132552,-0.003818,15.000099,2.000013,0.132589,15.005483,2.006470,-0.041311
0.132552,-0.004104,15.000060,2.000008,0.132589,15.005446,2.006476,-0.041621
0.132552,-0.004390,15.000018,2.000002,0.132589,15.005406,2.006482,-0.041932
0.132552,-0.004677,14.999973,1.999996,0.132589,15.005364,2.006488,-0.042242
0.132552,-0.004963,14.999925,1.999990,0.132589,15.005319,2.006493,-0.042552
0.132552,-0.005250,14.999875,1.999983,0.132589,15.005271,2.006498,-0.042862
0.132552,-0.005536,14.999821,1.999976,0.132589,15.005220,2.006502,-0.043173
0.132552,-0.005822,14.999765,1.999969,0.132589,15.005166,2.006507,-0.043483
0.132552,-0.006109,14.999706,1.999961,0.132589,15.005110,2.006510,-0.043793
0.132552,-0.006395,14.999644,1.999952,0.132589,15.005050,2.006513,-0.044104
0.132552,-0.006682,14.999579,1.999944,0.132589,15.004988,2.006516,-0.044414
0.132552,-0.006968,14.999511,1.999935,0.132589,15.004923,2.006519,-0.044724
0.132552,-0.007254,14.999441,1.999925,0.132589,15.004855,2.006521,-0.045034
0.132552,-0.007541,14.999367,1.999916,0.132589,15.004784,2.006523,-0.045344
0.132552,-0.007827,14.999291,1.999906,0.132589,15.004710,2.006524,-0.045655
0.132552,-0.008113,14.999212,1.999895,0.132589,15.004634,2.006525,-0.045965
0.132552,-0.008400,14.999130,1.999884,0.132589,15.004555,2.006526,-0.046275
0.132552,-0.008686,14.999046,1.999873,0.132589,15.004473,2.006526,-0.046585
0.132552,-0.008972,14.998958,1.999861,0.132589,15.004388,2.006526,-0.046895
0.132552,-0.009259,14.998868,1.999849,0.132589,15.004300,2.006525,-0.047206
0.132552,-0.009545,14.998775,1.999837,0.132589,15.004209,2.006524,-0.047516
0.132552,-0.009831,14.998679,1.999824,0.132589,15.004115,2.006523,-0.047826
0.132552,-0.010118,14.998580,1.999811,0.132589,15.004019,2.006521,-0.048136
0.132552,-0.010404,14.998478,1.999797,0.132589,15.003920,2.006519,-0.048446
0.132552,-0.010690,14.998374,1.999783,0.132589,15.003818,2.006517,-0.048756
0.132552,-0.010977,14.998266,1.999769,0.132589,15.003713,2.006514,-0.049066
0.132552,-0.011263,14.998156,1.999754,0.132589,15.003605,2.006510,-0.049376
0.132552,-0.011549,14.998043,1.999739,0.132589,15.003495,2.006507,-0.049686
0.132552,-0.011836,14.997927,1.999724,0.132589,15.003381,2.006503,-0.049996
0.132552,-0.012122,14.997808,1.999708,0.132589,15.003265,2.006498,-0.050306
0.132552,-0.012408,14.997687,1.999692,0.132589,15.003146,2.006493,-0.050616
0.132552,-0.012694,14.997562,1.999675,0.132589,15.003024,2.006488,-0.050926
0.132552,-0.012981,14.997435,1.999658,0.132589,15.002899,2.006483,-0.051236
0.132552,-0.013267,14.997305,1.999641,0.132589,15.002771,2.006477,-0.051546
0.132552,-0.013553,14.997172,1.999623,0.132589,15.002641,2.006470,-0.051856
0.132552,-0.013839,14.997036,1.999605,0.132589,15.002507,2.006464,-0.052166
0.132552,-0.014126,14.996898,1.999586,0.132589,15.002371,2.006457,-0.052476
0.132552,-0.014412,14.996756,1.999567,0.132589,15.002232,2.006449,-0.052786
0.132552,-0.014698,14.996612,1.999548,0.132589,15.002090,2.006441,-0.053096
0.132552,-0.014984,14.996465,1.999529,0.132590,15.001946,2.006433,-0.053406
0.132552,-0.015271,14.996315,1.999509,0.132590,15.001798,2.006424,-0.053716
0.132552,-0.015557,14.996162,1.999488,0.132590,15.001648,2.006415,-0.054026
0.132552,-0.015843,14.996006,1.999468,0.132590,15.001495,2.006406,-0.054336
0.132552,-0.016129,14.995848,1.999446,0.132590,15.001338,2.006396,-0.054646
0.132552,-0.016415,14.995687,1.999425,0.132590,15.001180,2.006386,-0.054955
0.132552,-0.016701,14.995523,1.999403,0.132590,15.001018,2.006375,-0.055265
0.132552,-0.016987,14.995356,1.999381,0.132590,15.000853,2.006364,-0.055575
0.132552,-0.017274,14.995186,1.999358,0.132590,15.000686,2.006353,-0.055885
0.132552,-0.017560,14.995013,1.999335,0.132590,15.000516,2.006341,-0.056195
0.132552,-0.017846,14.994838,1.999312,0.132590,15.000342,2.006329,-0.056504
0.132552,-0.018132,14.994659,1.999288,0.132590,15.000166,2.006316,-0.056814
0.132552,-0.018418,14.994478,1.999264,0.132590,14.999988,2.006303,-0.057124
0.132552,-0.018704,14.994294,1.999239,0.132590,14.999806,2.006290,-0.057433
0.132552,-0.018990,14.994107,1.999214,0.132590,14.999622,2.006277,-0.057743
0.132552,-0.019276,14.993918,1.999189,0.132590,14.999434,2.006262,-0.058053
0.132552,-0.019562,14.993725,1.999163,0.132590,14.999244,2.006248,-0.058363
0.132552,-0.019848,14.993530,1.999137,0.132590,14.999051,2.006233,-0.058672
0.132552,-0.020134,14.993332,1.999111,0.132590,14.998855,2.006218,-0.058982
0.132552,-0.020420,14.993131,1.999084,0.132590,14.998657,2.006202,-0.059291
0.132552,-0.020706,14.992927,1.999057,0.132590,14.998455,2.006186,-0.059601
0.132552,-0.020992,14.992720,1.999029,0.132590,14.998251,2.006170,-0.059911
0.132552,-0.021278,14.992511,1.999001,0.132590,14.998043,2.006153,-0.060220
0.132552,-0.021564,14.992298,1.998973,0.132590,14.997833,2.006136,-0.060530
0.132552,-0.021850,14.992083,1.998944,0.132590,14.997621,2.006119,-0.060839
0.132552,-0.022136,14.991865,1.998915,0.132590,14.997405,2.006101,-0.061149
0.132552,-0.022422,14.991644,1.998886,0.132590,14.997186,2.006082,-0.061458
0.132552,-0.022708,14.991421,1.998856,0.132590,14.996965,2.006064,-0.061768
0.132552,-0.022994,14.991194,1.998826,0.132590,14.996741,2.006045,-0.062077
0.132552,-0.023280,14.990965,1.998795,0.132590,14.996514,2.006025,-0.062387
0.132552,-0.023566,14.990733,1.998764,0.132590,14.996284,2.006005,-0.062696
0.132552,-0.023852,14.990498,1.998733,0.132590,14.996051,2.005985,-0.063005
0.132552,-0.024138,14.990260,1.998701,0.132590,14.995815,2.005965,-0.063315
0.132552,-0.024423,14.990019,1.998669,0.132590,14.995577,2.005944,-0.063624
0.132552,-0.024709,14.989776,1.998637,0.132590,14.995336,2.005922,-0.063933
0.132552,-0.024995,14.989529,1.998604,0.132590,14.995092,2.005900,-0.064243
0.132552,-0.025281,14.989280,1.998571,0.132590,14.994845,2.005878,-0.064552
