psi_m,x_m,y_m,x_d,psi_d,y_d
22.910182,4.408487,3.337040,4.334558,-2.932727,2.828687
22.909942,4.404799,3.337718,4.332112,-2.932392,2.828168
22.909691,4.401111,3.338393,4.329667,-2.932057,2.827648
22.909430,4.397422,3.339066,4.327222,-2.931721,2.827128
22.909159,4.393732,3.339736,4.324776,-2.931386,2.826607
22.908877,4.390042,3.340404,4.322332,-2.931050,2.826085
22.908584,4.386352,3.341069,4.319887,-2.930715,2.825562
22.908282,4.382661,3.341731,4.317442,-2.930379,2.825038
22.907968,4.378969,3.342391,4.314998,-2.930043,2.824514
22.907645,4.375276,3.343048,4.312554,-2.929707,2.823988
22.907311,4.371583,3.343702,4.310110,-2.929371,2.823462
22.906967,4.367890,3.344353,4.307666,-2.929035,2.822935
22.906613,4.364196,3.345001,4.305222,-2.928698,2.822407
22.906249,4.360501,3.345646,4.302779,-2.928362,2.821879
22.905875,4.356805,3.346289,4.300336,-2.928025,2.821349
22.905491,4.353109,3.346928,4.297892,-2.927689,2.820819
22.905098,4.349412,3.347565,4.295450,-2.927352,2.820288
22.904694,4.345714,3.348198,4.293007,-2.927015,2.819756
22.904281,4.342016,3.348829,4.290564,-2.926678,2.819223
22.903858,4.338316,3.349456,4.288122,-2.926341,2.818689
22.903425,4.334616,3.350080,4.285680,-2.926003,2.818155
22.902983,4.330916,3.350701,4.283238,-2.925666,2.817620
22.902531,4.327214,3.351319,4.280796,-2.925328,2.817084
22.902070,4.323512,3.351934,4.278354,-2.924991,2.816547
22.901600,4.319808,3.352545,4.275913,-2.924653,2.816009
22.901120,4.316104,3.353153,4.273471,-2.924315,2.815471
22.900631,4.312399,3.353758,4.271030,-2.923977,2.814931
22.900133,4.308693,3.354359,4.268589,-2.923639,2.814391
22.899626,4.304987,3.354958,4.266148,-2.923301,2.813850
22.899110,4.301279,3.355553,4.263708,-2.922962,2.813308
22.898585,4.297570,3.356144,4.261267,-2.922624,2.812766
22.898051,4.293861,3.356732,4.258827,-2.922285,2.812222
22.897508,4.290150,3.357317,4.256387,-2.921947,2.811678
22.896957,4.286439,3.357898,4.253947,-2.921608,2.811133
22.896397,4.282726,3.358476,4.251508,-2.921269,2.810587
22.895829,4.279013,3.359050,4.249068,-2.920930,2.810040
22.895252,4.275298,3.359620,4.246629,-2.920591,2.809493
22.894666,4.271582,3.360188,4.244190,-2.920251,2.808944
22.894073,4.267866,3.360751,4.241751,-2.919912,2.808395
22.893471,4.264148,3.361311,4.239312,-2.919572,2.807845
22.892861,4.260429,3.361867,4.236874,-2.919233,2.807294
22.892243,4.256709,3.362420,4.234435,-2.918893,2.806742
22.891617,4.252987,3.362969,4.231997,-2.918553,2.806190
22.890983,4.249265,3.363515,4.229559,-2.918213,2.805636
22.890342,4.245541,3.364057,4.227121,-2.917873,2.805082
22.889692,4.241816,3.364595,4.224684,-2.917532,2.804527
22.889035,4.238090,3.365129,4.222246,-2.917192,2.803971
22.888371,4.234363,3.365660,4.219809,-2.916852,2.803414
22.887699,4.230634,3.366187,4.217372,-2.916511,2.802857
22.887020,4.226904,3.366710,4.214935,-2.916170,2.802298
22.886333,4.223173,3.367230,4.212499,-2.915829,2.801739
22.885639,4.219440,3.367745,4.210062,-2.915488,2.801179
22.884938,4.215706,3.368257,4.207626,-2.915147,2.800618
22.884230,4.211971,3.368765,4.205190,-2.914806,2.800056
22.883515,4.208234,3.369269,4.202754,-2.914464,2.799494
22.882794,4.204496,3.369770,4.200318,-2.914123,2.798931
22.882065,4.200756,3.370267,4.197883,-2.913781,2.798366
22.881330,4.197015,3.370759,4.195447,-2.913439,2.797801
22.880588,4.193273,3.371248,4.193012,-2.913097,2.797235
22.879840,4.189529,3.371733,4.190577,-2.912755,2.796669
22.879086,4.185783,3.372215,4.188143,-2.912413,2.796101
22.878325,4.182036,3.372692,4.185708,-2.912071,2.795533
22.877558,4.178287,3.373165,4.183274,-2.911729,2.794964
22.876785,4.174537,3.373635,4.180840,-2.911386,2.794394
22.876006,4.170785,3.374101,4.178406,-2.911043,2.793823
22.875221,4.167031,3.374562,4.175972,-2.910701,2.793251
22.874430,4.163276,3.375020,4.173538,-2.910358,2.792679
22.873633,4.159519,3.375474,4.171105,-2.910015,2.792105
22.872831,4.155761,3.375924,4.168672,-2.909671,2.791531
22.872023,4.152001,3.376370,4.166239,-2.909328,2.790956
22.871210,4.148239,3.376813,4.163806,-2.908985,2.790380
22.870392,4.144475,3.377251,4.161373,-2.908641,2.789803
22.869568,4.140710,3.377685,4.158941,-2.908297,2.789226
22.868739,4.136943,3.378115,4.156509,-2.907954,2.788647
22.867905,4.133174,3.378541,4.154077,-2.907610,2.788068
22.867066,4.129404,3.378963,4.151645,-2.907266,2.787488
22.866222,4.125632,3.379381,4.149214,-2.906921,2.786907
22.865373,4.121858,3.379795,4.146782,-2.906577,2.786326
22.864520,4.118083,3.380205,4.144351,-2.906233,2.785743
22.863662,4.114306,3.380610,4.141920,-2.905888,2.785160
22.862799,4.110528,3.381012,4.139489,-2.905543,2.784575
22.861932,4.106747,3.381409,4.137059,-2.905198,2.783990
22.861061,4.102965,3.381802,4.134628,-2.904853,2.783404
22.860185,4.099182,3.382191,4.132198,-2.904508,2.782818
22.859306,4.095396,3.382575,4.129768,-2.904163,2.782230
22.858422,4.091610,3.382956,4.127338,-2.903818,2.781642
22.857534,4.087821,3.383332,4.124909,-2.903472,2.781052
22.856642,4.084031,3.383704,4.122479,-2.903126,2.780462
22.855747,4.080239,3.384071,4.120050,-2.902781,2.779871
22.854848,4.076446,3.384435,4.117621,-2.902435,2.779279
22.853945,4.072650,3.384793,4.115193,-2.902089,2.778687
22.853039,4.068854,3.385148,4.112764,-2.901742,2.778093
22.852129,4.065055,3.385498,4.110336,-2.901396,2.777499
22.851216,4.061255,3.385844,4.107908,-2.901050,2.776904
22.850299,4.057454,3.386186,4.105480,-2.900703,2.776308
22.849380,4.053651,3.386523,4.103052,-2.900356,2.775711
22.848457,4.049846,3.386856,4.100625,-2.900009,2.775113
22.847531,4.046039,3.387184,4.098197,-2.899662,2.774515
22.846603,4.042231,3.387508,4.095770,-2.899315,2.773915
22.845672,4.038422,3.387828,4.093343,-2.898968,2.773315
22.844738,4.034610,3.388143,4.090917,-2.898621,2.772714
22.843801,4.030798,3.388454,4.088490,-2.898273,2.772112
22.842862,4.026983,3.388760,4.086064,-2.897925,2.771510
22.841920,4.023167,3.389062,4.083638,-2.897578,2.770906
22.840976,4.019350,3.389359,4.081212,-2.897230,2.770302
22.840030,4.015531,3.389652,4.078786,-2.896881,2.769696
22.839082,4.011710,3.389940,4.076361,-2.896533,2.769090
22.838131,4.007888,3.390224,4.073936,-2.896185,2.768483
22.837178,4.004064,3.390503,4.071511,-2.895836,2.767875
22.836224,4.000239,3.390778,4.069086,-2.895488,2.767267
22.835268,3.996412,3.391048,4.066661,-2.895139,2.766657
22.834310,3.992584,3.391313,4.064237,-2.894790,2.766047
22.833350,3.988754,3.391574,4.061813,-2.894441,2.765436
22.832389,3.984922,3.391831,4.059389,-2.894092,2.764824
22.831426,3.981089,3.392083,4.056965,-2.893742,2.764211
22.830462,3.977255,3.392330,4.054542,-2.893393,2.763597
22.829496,3.973419,3.392573,4.052118,-2.893043,2.762983
22.828529,3.969581,3.392811,4.049695,-2.892694,2.762367
22.827562,3.965743,3.393045,4.047273,-2.892344,2.761751
22.826593,3.961902,3.393274,4.044850,-2.891994,2.761134
22.825623,3.958060,3.393499,4.042428,-2.891643,2.760516
22.824652,3.954217,3.393719,4.040005,-2.891293,2.759897
22.823680,3.950372,3.393934,4.037583,-2.890943,2.759277
22.822708,3.946526,3.394144,4.035162,-2.890592,2.758657
22.821734,3.942678,3.394350,4.032740,-2.890241,2.758035
22.820761,3.938829,3.394552,4.030319,-2.889890,2.757413
22.819787,3.934979,3.394749,4.027898,-2.889539,2.756790
22.818812,3.931127,3.394941,4.025477,-2.889188,2.756166
22.817837,3.927273,3.395128,4.023056,-2.888837,2.755542
22.816862,3.923418,3.395311,4.020636,-2.888485,2.754916
22.815887,3.919562,3.395489,4.018215,-2.888134,2.754289
22.814911,3.915705,3.395663,4.015795,-2.887782,2.753662
22.813936,3.911846,3.395832,4.013375,-2.887430,2.753034
22.812960,3.907986,3.395996,4.010956,-2.887078,2.752405
22.811985,3.904124,3.396156,4.008537,-2.886726,2.751775
22.811010,3.900261,3.396311,4.006117,-2.886374,2.751144
22.810035,3.896397,3.396462,4.003698,-2.886021,2.750513
22.809060,3.892531,3.396607,4.001280,-2.885668,2.749880
22.808086,3.888664,3.396748,3.998861,-2.885316,2.749247
22.807113,3.884796,3.396885,3.996443,-2.884963,2.748613
22.806140,3.880926,3.397017,3.994025,-2.884610,2.747978
22.805167,3.877055,3.397144,3.991607,-2.884256,2.747342
22.804196,3.873183,3.397266,3.989190,-2.883903,2.746706
22.803225,3.869309,3.397384,3.986772,-2.883550,2.746068
22.802255,3.865435,3.397497,3.984355,-2.883196,2.745430
22.801286,3.861559,3.397606,3.981938,-2.882842,2.744790
22.800318,3.857681,3.397710,3.979522,-2.882488,2.744150
22.799351,3.853803,3.397809,3.977105,-2.882134,2.743509
22.798386,3.849923,3.397904,3.974689,-2.881780,2.742867
22.797421,3.846042,3.397994,3.972273,-2.881425,2.742225
22.796458,3.842160,3.398079,3.969857,-2.881071,2.741581
22.795496,3.838277,3.398159,3.967442,-2.880716,2.740937
22.794535,3.834393,3.398236,3.965027,-2.880361,2.740292
22.793576,3.830507,3.398307,3.962611,-2.880006,2.739645
22.792619,3.826620,3.398374,3.960197,-2.879651,2.738998
22.791663,3.822732,3.398436,3.957782,-2.879296,2.738351
22.790709,3.818843,3.398493,3.955368,-2.878941,2.737702
22.789757,3.814953,3.398546,3.952953,-2.878585,2.737052
22.788806,3.811062,3.398594,3.950540,-2.878229,2.736402
22.787858,3.807169,3.398638,3.948126,-2.877873,2.735751
22.786911,3.803276,3.398677,3.945712,-2.877517,2.735099
22.785966,3.799381,3.398711,3.943299,-2.877161,2.734446
22.785023,3.795485,3.398741,3.940886,-2.876805,2.733792
22.784083,3.791589,3.398766,3.938473,-2.876448,2.733137
22.783144,3.787691,3.398787,3.936061,-2.876092,2.732482
22.782208,3.783792,3.398803,3.933649,-2.875735,2.731825
22.781274,3.779892,3.398814,3.931237,-2.875378,2.731168
22.780343,3.775992,3.398821,3.928825,-2.875021,2.730510
22.779414,3.772090,3.398823,3.926413,-2.874663,2.729851
22.778487,3.768187,3.398820,3.924002,-2.874306,2.729191
22.777563,3.764283,3.398813,3.921591,-2.873948,2.728530
22.776642,3.760379,3.398802,3.919180,-2.873591,2.727869
22.775723,3.756473,3.398786,3.916769,-2.873233,2.727206
22.774807,3.752566,3.398765,3.914359,-2.872875,2.726543
22.773893,3.748659,3.398740,3.911949,-2.872517,2.725879
22.772983,3.744750,3.398710,3.909539,-2.872158,2.725214
22.772075,3.740841,3.398676,3.907129,-2.871800,2.724548
22.771170,3.736931,3.398637,3.904720,-2.871441,2.723881
22.770268,3.733020,3.398593,3.902310,-2.871082,2.723213
22.769370,3.729108,3.398545,3.899901,-2.870723,2.722545
22.768474,3.725195,3.398493,3.897493,-2.870364,2.721876
22.767581,3.721282,3.398436,3.895084,-2.870005,2.721205
22.766692,3.717367,3.398374,3.892676,-2.869645,2.720534
22.765805,3.713452,3.398308,3.890268,-2.869286,2.719862
22.764922,3.709536,3.398238,3.887860,-2.868926,2.719190
22.764043,3.705619,3.398163,3.885453,-2.868566,2.718516
22.763166,3.701702,3.398083,3.883045,-2.868206,2.717841
22.762293,3.697783,3.397999,3.880638,-2.867846,2.717166
22.761424,3.693864,3.397911,3.878232,-2.867485,2.716490
22.760558,3.689945,3.397818,3.875825,-2.867125,2.715812
22.759695,3.686024,3.397720,3.873419,-2.866764,2.715134
22.758837,3.682103,3.397619,3.871013,-2.866403,2.714456
22.757981,3.678181,3.397512,3.868607,-2.866042,2.713776
22.757130,3.674259,3.397402,3.866201,-2.865681,2.713095
22.756282,3.670336,3.397286,3.863796,-2.865319,2.712414
22.755438,3.666412,3.397167,3.861391,-2.864958,2.711731
22.754597,3.662488,3.397043,3.858986,-2.864596,2.711048
22.753761,3.658563,3.396914,3.856582,-2.864234,2.710364
22.752928,3.654637,3.396782,3.854177,-2.863872,2.709679
22.752099,3.650711,3.396644,3.851773,-2.863510,2.708993
22.751275,3.646784,3.396503,3.849369,-2.863148,2.708306
22.750454,3.642857,3.396357,3.846966,-2.862785,2.707619
22.749637,3.638929,3.396207,3.844562,-2.862423,2.706930
22.748824,3.635001,3.396052,3.842159,-2.862060,2.706241
22.748016,3.631072,3.395893,3.839756,-2.861697,2.705551
22.747211,3.627143,3.395729,3.837354,-2.861334,2.704860
22.746411,3.623213,3.395562,3.834952,-2.860970,2.704168
22.745615,3.619283,3.395390,3.832549,-2.860607,2.703475
22.744823,3.615352,3.395213,3.830148,-2.860243,2.702781
22.744036,3.611421,3.395032,3.827746,-2.859879,2.702087
22.743252,3.607489,3.394847,3.825345,-2.859515,2.701391
22.742474,3.603557,3.394658,3.822944,-2.859151,2.700695
22.741699,3.599625,3.394465,3.820543,-2.858787,2.699998
22.740929,3.595692,3.394267,3.818142,-2.858422,2.699300
22.740163,3.591759,3.394065,3.815742,-2.858058,2.698601
22.739402,3.587826,3.393858,3.813342,-2.857693,2.697901
22.738645,3.583892,3.393647,3.810942,-2.857328,2.697200
22.737893,3.579958,3.393433,3.808543,-2.856963,2.696499
22.737145,3.576023,3.393213,3.806143,-2.856597,2.695796
22.736402,3.572089,3.392990,3.803744,-2.856232,2.695093
22.735664,3.568154,3.392762,3.801345,-2.855866,2.694389
22.734930,3.564219,3.392531,3.798947,-2.855500,2.693684
22.734201,3.560283,3.392295,3.796549,-2.855134,2.692978
22.733477,3.556347,3.392054,3.794151,-2.854768,2.692271
22.732757,3.552412,3.391810,3.791753,-2.854402,2.691563
22.732042,3.548476,3.391561,3.789355,-2.854035,2.690855
22.731332,3.544539,3.391309,3.786958,-2.853669,2.690145
22.730626,3.540603,3.391052,3.784561,-2.853302,2.689435
22.729926,3.536666,3.390791,3.782165,-2.852935,2.688724
22.729230,3.532730,3.390526,3.779768,-2.852568,2.688011
22.728539,3.528793,3.390256,3.777372,-2.852200,2.687298
22.727853,3.524856,3.389983,3.774976,-2.851833,2.686585
22.727172,3.520919,3.389705,3.772580,-2.851465,2.685870
22.726496,3.516982,3.389424,3.770185,-2.851097,2.685154
22.725825,3.513045,3.389138,3.767790,-2.850729,2.684438
22.725158,3.509107,3.388848,3.765395,-2.850361,2.683720
22.724497,3.505170,3.388554,3.763000,-2.849993,2.683002
22.723841,3.501233,3.388256,3.760606,-2.849624,2.682283
22.723190,3.497296,3.387954,3.758212,-2.849255,2.681563
22.722543,3.493358,3.387648,3.755818,-2.848886,2.680842
22.721902,3.489421,3.387338,3.753425,-2.848517,2.680120
22.721266,3.485484,3.387024,3.751031,-2.848148,2.679397
22.720635,3.481547,3.386705,3.748638,-2.847778,2.678674
22.720009,3.477610,3.386383,3.746246,-2.847409,2.677949
22.719389,3.473673,3.386057,3.743853,-2.847039,2.677224
22.718773,3.469736,3.385727,3.741461,-2.846669,2.676498
22.718163,3.465800,3.385393,3.739069,-2.846299,2.675771
22.717558,3.461863,3.385054,3.736678,-2.845929,2.675043
22.716958,3.457927,3.384712,3.734286,-2.845558,2.674314
22.716363,3.453991,3.384366,3.731895,-2.845187,2.673584
22.715773,3.450055,3.384016,3.729504,-2.844816,2.672853
22.715189,3.446119,3.383662,3.727114,-2.844445,2.672122
22.714610,3.442183,3.383304,3.724723,-2.844074,2.671389
22.714036,3.438248,3.382942,3.722333,-2.843703,2.670656
22.713467,3.434313,3.382577,3.719943,-2.843331,2.669922
22.712904,3.430378,3.382207,3.717554,-2.842959,2.669187
22.712346,3.426443,3.381833,3.715165,-2.842588,2.668451
22.711793,3.422509,3.381456,3.712776,-2.842215,2.667714
22.711246,3.418575,3.381075,3.710387,-2.841843,2.666976
22.710704,3.414641,3.380690,3.707999,-2.841471,2.666238
22.710167,3.410708,3.380301,3.705611,-2.841098,2.665498
22.709636,3.406775,3.379908,3.703223,-2.840725,2.664758
22.709110,3.402842,3.379511,3.700835,-2.840352,2.664016
22.708589,3.398910,3.379110,3.698448,-2.839979,2.663274
22.708074,3.394978,3.378706,3.696061,-2.839606,2.662531
22.707564,3.391046,3.378298,3.693674,-2.839232,2.661787
22.707059,3.387115,3.377886,3.691288,-2.838858,2.661042
22.706560,3.383185,3.377470,3.688902,-2.838484,2.660296
22.706066,3.379254,3.377051,3.686516,-2.838110,2.659550
22.705578,3.375325,3.376627,3.684130,-2.837736,2.658802
22.705095,3.371396,3.376200,3.681745,-2.837361,2.658054
22.704617,3.367467,3.375769,3.679360,-2.836987,2.657304
22.704145,3.363539,3.375335,3.676975,-2.836612,2.656554
22.703678,3.359611,3.374897,3.674590,-2.836237,2.655803
22.703217,3.355684,3.374455,3.672206,-2.835862,2.655051
22.702761,3.351757,3.374009,3.669822,-2.835486,2.654298
22.702311,3.347831,3.373559,3.667439,-2.835111,2.653544
22.701866,3.343906,3.373106,3.665055,-2.834735,2.652789
22.701426,3.339981,3.372649,3.662672,-2.834359,2.652034
22.700992,3.336057,3.372189,3.660289,-2.833983,2.651277
22.700564,3.332133,3.371724,3.657907,-2.833606,2.650520
22.700140,3.328210,3.371257,3.655525,-2.833230,2.649762
22.699723,3.324288,3.370785,3.653143,-2.832853,2.649002
22.699310,3.320367,3.370310,3.650761,-2.832476,2.648242
22.698903,3.316446,3.369831,3.648380,-2.832099,2.647481
22.698502,3.312526,3.369349,3.645999,-2.831722,2.646719
22.698106,3.308606,3.368862,3.643618,-2.831344,2.645957
22.697716,3.304687,3.368373,3.641237,-2.830967,2.645193
22.697330,3.300769,3.367880,3.638857,-2.830589,2.644428
22.696951,3.296852,3.367383,3.636477,-2.830211,2.643663
22.696577,3.292936,3.366882,3.634098,-2.829832,2.642897
22.696208,3.289020,3.366378,3.631718,-2.829454,2.642129
22.695845,3.285105,3.365871,3.629339,-2.829075,2.641361
22.695487,3.281191,3.365359,3.626961,-2.828697,2.640592
22.695135,3.277278,3.364845,3.624582,-2.828318,2.639822
22.694788,3.273366,3.364326,3.622204,-2.827938,2.639051
22.694446,3.269454,3.363805,3.619826,-2.827559,2.638279
22.694110,3.265543,3.363279,3.617448,-2.827179,2.637507
22.693780,3.261634,3.362750,3.615071,-2.826800,2.636733
22.693455,3.257725,3.362218,3.612694,-2.826420,2.635959
22.693135,3.253817,3.361682,3.610317,-2.826039,2.635183
22.692821,3.249910,3.361143,3.607941,-2.825659,2.634407
22.692512,3.246004,3.360600,3.605565,-2.825279,2.633630
22.692208,3.242099,3.360054,3.603189,-2.824898,2.632851
22.691910,3.238195,3.359504,3.600814,-2.824517,2.632072
22.691618,3.234291,3.358951,3.598438,-2.824136,2.631293
22.691330,3.230389,3.358394,3.596063,-2.823754,2.630512
22.691049,3.226488,3.357834,3.593689,-2.823373,2.629730
22.690772,3.222588,3.357271,3.591314,-2.822991,2.628947
22.690501,3.218689,3.356704,3.588940,-2.822609,2.628164
22.690235,3.214791,3.356134,3.586567,-2.822227,2.627379
22.689975,3.210894,3.355560,3.584193,-2.821845,2.626594
22.689720,3.206998,3.354983,3.581820,-2.821462,2.625808
22.689471,3.203103,3.354402,3.579447,-2.821080,2.625021
22.689226,3.199210,3.353818,3.577075,-2.820697,2.624232
22.688988,3.195317,3.353231,3.574702,-2.820314,2.623443
22.688754,3.191426,3.352640,3.572330,-2.819930,2.622654
22.688526,3.187535,3.352047,3.569959,-2.819547,2.621863
22.688303,3.183646,3.351449,3.567588,-2.819163,2.621071
22.688086,3.179758,3.350849,3.565217,-2.818779,2.620278
22.687873,3.175872,3.350245,3.562846,-2.818395,2.619485
22.687666,3.171986,3.349637,3.560475,-2.818011,2.618690
22.687465,3.168102,3.349027,3.558105,-2.817626,2.617895
22.687268,3.164219,3.348413,3.555736,-2.817241,2.617099
22.687077,3.160337,3.347796,3.553366,-2.816857,2.616302
22.686891,3.156456,3.347175,3.550997,-2.816471,2.615503
22.686711,3.152577,3.346551,3.548628,-2.816086,2.614704
22.686536,3.148699,3.345924,3.546259,-2.815701,2.613904
22.686365,3.144822,3.345294,3.543891,-2.815315,2.613104
22.686201,3.140946,3.344660,3.541523,-2.814929,2.612302
22.686041,3.137072,3.344024,3.539156,-2.814543,2.611499
22.685887,3.133199,3.343383,3.536788,-2.814156,2.610696
22.685737,3.129328,3.342740,3.534421,-2.813770,2.609891
22.685593,3.125458,3.342094,3.532054,-2.813383,2.609086
22.685454,3.121589,3.341444,3.529688,-2.812996,2.608279
22.685321,3.117722,3.340791,3.527322,-2.812609,2.607472
22.685192,3.113856,3.340135,3.524956,-2.812222,2.606664
22.685069,3.109991,3.339475,3.522591,-2.811834,2.605855
22.684950,3.106128,3.338813,3.520226,-2.811446,2.605045
22.684837,3.102266,3.338147,3.517861,-2.811058,2.604234
22.684729,3.098406,3.337478,3.515496,-2.810670,2.603422
22.684626,3.094547,3.336806,3.513132,-2.810282,2.602609
22.684528,3.090690,3.336131,3.510768,-2.809893,2.601796
22.684435,3.086834,3.335453,3.508405,-2.809504,2.600981
22.684347,3.082979,3.334771,3.506041,-2.809115,2.600166
22.684265,3.079126,3.334087,3.503678,-2.808726,2.599349
22.684187,3.075275,3.333399,3.501316,-2.808336,2.598532
22.684114,3.071425,3.332708,3.498954,-2.807947,2.597714
22.684046,3.067577,3.332014,3.496592,-2.807557,2.596894
22.683984,3.063730,3.331317,3.494230,-2.807167,2.596074
22.683926,3.059885,3.330617,3.491869,-2.806777,2.595253
22.683873,3.056041,3.329914,3.489508,-2.806386,2.594431
22.683825,3.052199,3.329207,3.487147,-2.805995,2.593608
22.683782,3.048358,3.328498,3.484786,-2.805604,2.592785
